14,32
47,32
48,32
13,32
10,32
2,32
47,32
27,32
45,32
40,33
1,33
44,33
15,33
42,33
7,33
10,33
34,33
21,33
23,33
11,34
8,34
6,34
30,34
5,34
18,34
15,34
26,34
45,34
49,34
25,35
40,35
38,35
41,35
8,35
24,35
25,35
17,35
5,35
4,35
13,36
4,36
4,36
36,36
41,36
37,36
22,36
16,36
27,36
0,36
35,37
18,37
45,37
12,37
45,37
33,37
13,37
31,37
14,37
3,37
2,38
22,38
21,38
45,38
8,38
8,38
35,38
42,38
30,38
42,38
11,39
26,39
9,39
45,39
15,39
24,39
44,39
49,39
27,39
10,39
3,40
20,40
38,40
0,40
23,40
26,40
10,40
43,40
15,40
46,40
46,41
48,41
14,41
36,41
31,41
32,41
24,41
14,41
26,41
39,41
38,42
10,42
13,42
17,42
12,42
47,42
38,42
21,42
23,42
30,42
11,43
23,43
11,43
27,43
17,43
19,43
25,43
27,43
4,43
45,43
24,44
35,44
36,44
24,44
19,44
49,44
3,44
10,44
8,44
42,44
31,45
35,45
2,45
39,45
46,45
4,45
31,45
41,45
10,45
16,45
43,46
1,46
10,46
40,46
26,46
41,46
23,46
33,46
28,46
49,46
12,47
6,47
10,47
36,47
34,47
8,47
14,47
15,47
0,47
30,47
4,48
3,48
17,48
2,48
7,48
22,48
7,48
28,48
2,48
22,48
2,49
26,49
13,49
27,49
33,49
15,49
45,49
35,49
47,49
29,49
29,50
13,50
5,50
42,50
38,50
29,50
8,50
35,50
30,50
28,50
32,51
1,51
37,51
1,51
37,51
3,51
16,51
3,51
29,51
35,51
2,52
36,52
29,52
42,52
21,52
16,52
43,52
21,52
25,52
28,52
24,53
26,53
31,53
10,53
29,53
30,53
14,53
9,53
11,53
48,53
15,54
3,54
27,54
34,54
37,54
5,54
12,54
1,54
21,54
17,54
33,55
21,55
40,55
37,55
12,55
23,55
18,55
27,55
8,55
39,55
48,56
35,56
21,56
39,56
2,56
44,56
42,56
10,56
0,56
39,56
2,57
30,57
26,57
43,57
35,57
16,57
29,57
47,57
41,57
47,57
45,58
38,58
36,58
25,58
12,58
23,58
27,58
12,58
41,58
48,58
19,59
13,59
28,59
22,59
6,59
43,59
35,59
14,59
24,59
39,59
39,60
18,60
32,60
9,60
5,60
30,60
5,60
21,60
40,60
8,60
15,61
5,61
31,61
11,61
8,61
3,61
11,61
21,61
23,61
17,61
14,62
20,62
43,62
3,62
34,62
24,62
46,62
29,62
26,62
8,62
25,63
33,63
27,63
18,63
5,63
24,63
33,63
8,63
41,63
3,63
42,64
24,64
1,64
32,64
5,64
17,64
4,64
43,64
23,64
31,64
11,65
38,65
35,65
25,65
39,65
4,65
40,65
28,65
37,65
22,65
24,66
1,66
47,66
37,66
39,66
36,66
11,66
9,66
31,66
49,66
22,67
36,67
22,67
23,67
15,67
18,67
11,67
1,67
28,67
22,67
2,68
39,68
25,68
47,68
0,68
10,68
43,68
0,68
29,68
41,68
34,69
5,69
27,69
39,69
17,69
9,69
13,69
21,69
45,69
34,69
35,70
36,70
19,70
25,70
26,70
20,70
29,70
49,70
6,70
30,70
0,71
11,71
19,71
4,71
22,71
21,71
40,71
44,71
12,71
1,71
13,72
25,72
40,72
17,72
10,72
7,72
11,72
12,72
32,72
8,72
49,73
16,73
48,73
30,73
23,73
25,73
22,73
33,73
7,73
5,73
29,74
22,74
28,74
34,74
38,74
49,74
43,74
1,74
7,74
44,74
0,75
9,75
39,75
18,75
34,75
26,75
15,75
35,75
30,75
40,75
47,76
10,76
41,76
14,76
16,76
9,76
45,76
13,76
43,76
44,76
9,77
44,77
1,77
43,77
10,77
8,77
20,77
41,77
7,77
4,77
20,78
48,78
40,78
28,78
28,78
10,78
2,78
6,78
14,78
27,78
22,79
38,79
23,79
38,79
23,79
48,79
38,79
41,79
32,79
2,79
48,80
5,80
32,80
34,80
20,80
31,80
14,80
17,80
38,80
45,80
24,81
9,81
20,81
25,81
43,81
1,81
4,81
49,81
26,81
42,81
41,82
25,82
24,82
12,82
7,82
3,82
46,82
8,82
10,82
34,82
39,83
22,83
45,83
41,83
39,83
42,83
7,83
46,83
28,83
19,83
27,84
4,84
23,84
15,84
45,84
12,84
4,84
18,84
29,84
4,84
25,85
16,85
48,85
24,85
38,85
6,85
31,85
46,85
26,85
43,85
17,86
1,86
49,86
37,86
38,86
4,86
42,86
40,86
13,86
39,86
13,87
31,87
31,87
7,87
43,87
40,87
32,87
9,87
29,87
34,87
9,88
20,88
3,88
49,88
10,88
24,88
20,88
9,88
46,88
38,88
19,89
45,89
41,89
36,89
34,89
16,89
49,89
27,89
6,89
48,89
13,90
49,90
40,90
21,90
33,90
26,90
25,90
38,90
7,90
13,90
31,91
42,91
47,91
18,91
47,91
41,91
15,91
8,91
19,91
43,91
47,92
32,92
23,92
14,92
6,92
19,92
22,92
20,92
0,92
17,92
47,93
8,93
29,93
37,93
8,93
20,93
33,93
24,93
1,93
27,93
21,94
18,94
6,94
18,94
37,94
36,94
19,94
4,94
20,94
6,94
17,95
6,95
37,95
32,95
17,95
25,95
36,95
14,95
36,95
2,95
16,96
0,96
28,96
3,96
6,96
29,96
22,96
26,96
47,96
44,96
37,97
16,97
35,97
23,97
46,97
34,97
46,97
27,97
47,97
30,97
16,98
33,98
27,98
2,98
43,98
29,98
18,98
36,98
11,98
47,98
19,99
36,99
32,99
22,99
9,99
2,99
2,99
47,99
19,99
47,99
