548,2
549,1
550,1
551,1
552,2
553,1
554,0
555,2
556,1
557,2
558,0
559,2
560,2
561,1
562,0
563,2
564,0
565,2
566,0
567,1
568,0
569,2
570,0
571,1
572,1
573,2
574,0
575,0
576,0
577,0
578,0
579,0
580,1
581,0
582,1
583,2
584,2
585,0
586,0
587,1
588,1
589,0
590,0
591,2
592,0
593,0
594,1
595,1
596,0
597,1
598,2
599,2
600,1
601,1
602,1
603,0
604,2
605,0
606,1
607,0
608,2
609,0
610,1
611,0
612,2
613,1
614,2
615,0
616,2
617,0
618,2
619,0
620,2
621,0
622,0
623,0
624,0
625,0
626,0
627,1
628,1
629,0
630,1
631,0
632,2
633,2
634,1
635,1
636,2
637,2
638,2
639,0
640,2
641,1
642,2
643,0
644,0
645,0
646,2
647,2
648,2
649,1
650,1
651,1
652,1
653,2
654,0
655,2
656,0
657,1
658,1
659,1
660,2
661,2
662,0
663,0
664,0
665,0
666,2
667,2
668,2
669,0
670,1
671,1
672,1
673,0
674,2
675,2
676,0
677,1
678,2
679,2
680,1
681,0
682,0
683,2
684,1
685,2
686,1
687,0
688,0
689,2
690,2
691,0
692,1
693,2
694,1
695,0
696,0
697,1
698,1
699,0
700,2
701,0
702,0
703,1
704,1
705,0
706,0
707,2
708,2
709,2
710,2
711,0
712,2
713,1
714,2
715,2
716,2
717,2
718,0
719,1
720,1
721,1
722,0
723,0
724,2
725,0
726,1
727,0
728,2
729,1
730,0
731,1
732,0
733,2
734,2
735,2
736,1
737,2
738,2
739,2
740,1
741,1
742,2
743,1
744,0
745,0
746,1
747,1
748,1
749,1
750,1
751,2
752,1
753,0
754,0
755,2
756,2
757,1
758,0
759,0
760,1
761,1
762,2
763,2
764,2
765,1
766,2
767,1
768,2
769,1
770,2
771,1
772,2
773,1
774,2
775,2
776,1
777,2
778,2
779,0
780,2
781,0
782,1
783,2
784,1
785,0
786,1
787,0
788,0
789,1
790,2
791,1
792,0
793,1
794,1
795,1
796,2
797,1
798,1
799,0
800,0
801,1
802,2
803,0
804,0
805,0
806,2
807,1
808,0
809,1
810,1
811,0
812,0
813,2
814,0
815,0
816,1
817,1
818,2
819,0
820,0
821,2
822,2
823,2
824,0
825,2
826,0
827,0
828,0
829,0
830,2
831,2
832,1
833,1
834,1
835,0
836,0
837,2
838,2
839,1
840,2
841,0
842,2
843,2
844,0
845,2
846,2
847,2
848,2
849,0
850,0
851,1
852,0
853,2
854,1
855,2
856,0
857,2
858,2
859,2
860,2
861,2
862,2
863,0
864,1
865,0
866,1
867,2
868,2
869,2
870,1
871,1
872,0
873,1
874,0
875,0
876,1
877,1
878,2
879,1
880,1
881,2
882,2
883,2
884,2
885,1
886,2
887,0
888,0
889,0
890,0
891,2
892,2
893,2
894,0
895,1
896,1
897,2
898,1
899,2
900,0
901,1
902,2
903,2
904,2
905,0
906,1
907,2
908,2
909,2
910,2
911,2
912,0
913,1
914,0
915,2
916,2
917,1
918,2
919,0
920,1
921,0
922,0
923,0
924,1
925,0
926,2
927,1
928,2
929,0
930,2
931,2
932,0
933,0
934,2
935,0
936,0
937,1
938,0
939,2
940,1
941,0
942,2
943,0
944,0
945,0
946,2
947,1
948,1
949,1
950,0
951,1
952,1
953,1
954,1
955,2
956,0
957,0
958,2
959,0
960,1
961,2
962,1
963,0
964,0
965,2
966,2
967,2
968,1
969,2
970,2
971,2
972,1
973,0
974,0
975,0
976,2
977,2
978,2
979,1
980,0
981,0
982,1
983,1
984,1
985,1
986,2
987,0
988,2
989,2
990,2
991,1
992,0
993,0
994,1
995,0
996,0
997,1
998,2
999,1
