534,2
535,1
536,2
537,2
538,2
539,2
540,2
541,0
542,1
543,1
544,0
545,1
546,0
547,0
548,1
549,1
550,2
551,0
552,1
553,2
554,2
555,1
556,2
557,1
558,0
559,2
560,0
561,2
562,2
563,2
564,1
565,2
566,2
567,2
568,2
569,2
570,1
571,0
572,2
573,2
574,1
575,2
576,1
577,2
578,0
579,0
580,0
581,2
582,2
583,2
584,2
585,1
586,0
587,2
588,1
589,2
590,0
591,2
592,1
593,1
594,2
595,0
596,0
597,1
598,1
599,1
600,1
601,0
602,2
603,2
604,0
605,2
606,2
607,1
608,0
609,1
610,0
611,2
612,1
613,1
614,2
615,2
616,1
617,1
618,1
619,2
620,0
621,2
622,2
623,1
624,1
625,2
626,1
627,0
628,2
629,1
630,0
631,2
632,1
633,1
634,1
635,1
636,1
637,1
638,2
639,2
640,0
641,1
642,1
643,1
644,2
645,1
646,2
647,0
648,0
649,0
650,2
651,1
652,2
653,0
654,2
655,2
656,2
657,1
658,0
659,1
660,2
661,2
662,1
663,1
664,2
665,0
666,0
667,1
668,1
669,0
670,2
671,0
672,1
673,0
674,0
675,2
676,0
677,1
678,0
679,2
680,0
681,0
682,1
683,2
684,2
685,2
686,0
687,2
688,0
689,1
690,1
691,2
692,2
693,1
694,1
695,0
696,1
697,0
698,2
699,2
700,1
701,1
702,1
703,0
704,2
705,1
706,2
707,0
708,0
709,2
710,2
711,2
712,0
713,0
714,0
715,2
716,2
717,0
718,1
719,2
720,2
721,0
722,1
723,2
724,0
725,1
726,2
727,1
728,0
729,2
730,1
731,2
732,1
733,1
734,0
735,1
736,2
737,2
738,1
739,1
740,0
741,0
742,2
743,2
744,1
745,2
746,2
747,1
748,1
749,1
750,1
751,0
752,1
753,0
754,0
755,0
756,0
757,0
758,1
759,0
760,2
761,2
762,2
763,1
764,1
765,0
766,2
767,2
768,1
769,0
770,0
771,1
772,1
773,0
774,0
775,1
776,0
777,0
778,1
779,0
780,2
781,0
782,0
783,1
784,0
785,1
786,2
787,0
788,0
789,2
790,1
791,0
792,0
793,2
794,0
795,1
796,2
797,0
798,0
799,2
800,2
801,2
802,0
803,2
804,0
805,1
806,0
807,0
808,2
809,0
810,2
811,0
812,1
813,0
814,0
815,2
816,2
817,1
818,0
819,0
820,0
821,1
822,1
823,2
824,1
825,2
826,1
827,2
828,2
829,2
830,1
831,0
832,0
833,1
834,0
835,0
836,1
837,0
838,2
839,1
840,1
841,2
842,0
843,1
844,1
845,0
846,0
847,2
848,0
849,2
850,1
851,1
852,2
853,2
854,2
855,0
856,1
857,0
858,2
859,0
860,1
861,0
862,0
863,0
864,2
865,2
866,2
867,1
868,0
869,1
870,2
871,0
872,2
873,2
874,2
875,1
876,0
877,0
878,1
879,1
880,1
881,0
882,0
883,2
884,0
885,1
886,1
887,1
888,1
889,0
890,2
891,0
892,1
893,0
894,0
895,1
896,2
897,2
898,1
899,1
900,1
901,0
902,1
903,1
904,0
905,2
906,1
907,1
908,0
909,0
910,0
911,1
912,2
913,0
914,1
915,2
916,2
917,0
918,1
919,2
920,0
921,2
922,2
923,2
924,2
925,1
926,0
927,1
928,0
929,2
930,1
931,1
932,2
933,0
934,0
935,1
936,2
937,1
938,2
939,1
940,1
941,0
942,1
943,0
944,1
945,2
946,1
947,0
948,1
949,2
950,2
951,0
952,2
953,2
954,1
955,2
956,2
957,0
958,2
959,2
960,0
961,2
962,1
963,0
964,0
965,0
966,2
967,1
968,0
969,0
970,1
971,1
972,2
973,0
974,2
975,0
976,0
977,1
978,2
979,0
980,0
981,0
982,2
983,1
984,0
985,1
986,2
987,1
988,0
989,2
990,2
991,2
992,2
993,1
994,2
995,1
996,2
997,0
998,1
999,1
