28800975,825882,S,300,290000
28800978,825948,S,307,277200
28800984,826105,B,135,176000
28800984,826117,B,100,165000
28800985,826131,S,24,482100
28800993,826349,S,30,305800
28800998,826483,B,40,138700
28801002,826578,S,100,264000
28801008,826728,S,200,310000
28801012,826834,S,150,290000
28801013,826855,S,25,320000
28801014,826880,S,100,298000
28801018,826971,S,75,250000
28801018,826989,S,1000,251000
28801023,827122,B,200,185000
28801039,827518,S,2000,210100
28801047,827728,S,200,210000
28801050,827800,S,200,255000
28801058,827989,B,2000,18700
28801060,828041,S,390,300000
28801062,828078,S,400,255000
28801069,828269,S,100,290000
28801071,828315,S,60,234000
28801073,828377,S,100,280000
28801074,828408,B,100,175000
28801076,828441,S,200,281500
28801078,828507,S,175,389900
28801089,828819,S,2880,253800
28801093,828899,S,3525,256800
28801101,829076,B,50,175000
28801108,829246,B,100,150000
28801108,829249,S,1007,310000
28801116,829438,S,6575,214000
28801124,829633,S,200,240000
28801126,829682,S,3500,280000
28801128,829716,B,200,180000
28801132,829820,S,400,230000
28801134,829855,S,300,320000
28801145,830110,S,1000,235500
28801155,830335,B,70,120000
28801171,830713,S,300,270000
28801173,830772,S,120,250000
28801181,830960,S,200,260000
28801186,831067,S,200,310000
28801191,831168,S,500,310000
28801192,831198,B,100,125000
28801195,831260,B,105,190000
28801210,831587,S,62,280000
28801221,831840,S,400,236600
28801243,832327,S,60,230000
28801259,832674,S,300,302000
28801270,832931,S,100,240000
28801271,832950,B,100,180000
28801273,832993,S,78,360000
28801275,833031,S,31,281200
28801282,833186,S,500,279000
28801287,833286,S,50,255000
28801310,833794,S,100,249300
28801316,833927,S,69,303000
28801319,833983,B,2550,180000
28801319,833996,S,159,275000
28801320,834006,B,50,170000
28801340,834442,S,50,400000
28801343,834542,S,30,300000
28801358,834875,S,100,280000
28801361,834930,S,200,267400
28801362,834946,S,100,291100
28801368,835097,B,200,180000
28801377,835286,B,100,138700
28801390,835563,B,25,182100
28801393,835633,B,6,171500
28801399,835772,S,200,217500
28801400,835790,S,160,277500
28801404,835883,S,125,212500
28801406,835926,S,360,370000
28801413,836065,B,16,124300
28801422,836273,S,40,235000
28801428,836403,S,148,261700
28801432,836480,B,100,140000
28801435,836550,S,100,230000
28801437,836598,B,110,177500
28801440,836654,S,60,265000
28801445,836767,S,360,254000
28801448,836831,S,1000,247500
28801449,836868,B,40,168700
28801455,836985,S,90,255000
28801456,837010,S,2970,296000
28801456,837015,S,100,278000
28801459,837081,S,500,215000
28801464,837185,S,100,390000
28801474,837411,S,25,500000
28801484,837608,B,200,148700
28801487,837682,B,1000,148700
28801496,837896,S,190,239000
28801499,837951,B,13,186800
28801504,838065,B,1000,1200
28801506,838092,S,1000,247500
28801509,838159,B,400,8700
28801528,838543,S,1000,350000
28801529,838578,B,177,186000
28801529,838583,S,250,237500
28801529,838589,B,200,187800
28801530,838607,B,10,120000
28801537,838750,S,200,245900
28801539,838783,S,500,263300
28801539,838789,S,475,253000
28801550,839014,S,3000,300000
28801552,839061,S,300,245000
28801561,839235,S,200,365000
28801562,839261,S,800,231800
28801570,839420,S,240,219000
28801572,839470,B,100,170000
28801575,839525,S,458,275000
28801579,839611,B,10,140000
28801582,839676,S,200,288000
28801587,839773,B,200,118700
28801587,839780,S,50,240000
28801590,839835,B,200,101300
28801592,839883,S,500,259200
28801594,839912,S,1100,270000
28801596,839952,S,1000,280000
28801599,840020,B,300,126200
28801600,840036,B,300,163700
28801601,840053,S,40,315000
28801611,840257,S,100,248000
28801636,840818,S,120,288000
28801637,840836,S,100,295000
28801640,840900,B,25,150000
28801640,840906,S,150,300000
28801641,840913,S,100,290000
28801641,840933,S,50,254000
28801643,840970,S,1000,207900
28801646,841036,B,500,145000
28801649,841084,B,100,182500
28801649,841093,S,14,235500
28801652,841141,S,200,253200
28801659,841280,S,200,218000
28801659,841286,S,100,350000
28801662,841359,S,200,280000
28801673,841586,S,100,337200
28801679,841708,S,100,240000
28801686,841862,S,800,257000
28801688,841903,S,600,360000
28801688,841909,S,40,280000
28801689,841931,S,400,245000
28801696,842067,S,450,215100
28801696,842075,S,950,360000
28801697,842093,S,40,320000
28801697,842097,S,100,270000
28801699,842127,S,1500,260000
28801712,842401,S,100,264000
28801713,842422,B,200,8700
28801713,842424,S,283,322500
28801727,842700,S,700,229500
28801732,842818,S,300,248500
28801736,842883,S,1500,236000
28801737,842918,S,1000,239800
28801746,843101,S,100,285000
28801758,843335,B,50,170000
28801761,843412,B,300,180000
28801762,843430,S,1000,286000
28801764,843473,S,20,260000
28801766,843521,S,100,275000
28801781,843828,S,900,250000
28801782,843839,S,102,285000
28801782,843849,B,40,150000
28801785,843913,S,103,240000
28801789,843983,S,150,320000
28801792,844057,B,2000,9200
28801793,844061,B,100,170000
28801794,844095,B,100,180000
28801798,844182,S,500,252500
28801804,844285,S,500,266600
28801808,844382,S,50,270000
28801815,844518,B,1000,120000
28801815,844528,S,5000,399900
28801818,844584,S,100,291800
28801820,844623,S,35,290000
28801821,844641,S,950,262000
28801828,844781,B,3,100000
28801829,844799,S,200,300000
28801830,844825,S,200,211700
28801834,844902,S,500,305000
28801843,845081,S,400,380000
28801847,845175,S,1600,285500
28801850,845225,B,100,170000
28801855,845331,S,500,295000
28801855,845335,S,200,220000
28801864,845517,S,200,245000
28801867,845586,S,360,350000
28801879,845830,S,2000,245000
28801882,845887,S,100,262800
28801882,845897,S,1500,229400
28801893,846099,S,50,240000
28801895,846158,B,50,160000
28801902,846286,S,36,300000
28801909,846435,B,100,190000
28801917,846600,S,15,272000
28801917,846601,S,295,250000
28801919,846634,S,3000,264300
28801920,846667,B,180,192500
28801921,846691,S,2000,275100
28801922,846707,S,350,275000
28801926,846791,S,500,405000
28801929,846836,S,50,300000
28801934,846946,S,175,282500
28801935,846956,B,300,180000
28801953,847344,S,42,260000
28801959,847459,S,11,400000
28801963,847530,S,200,373400
28801979,847860,S,500,260000
28801987,848018,S,3000,210000
28801994,848162,S,1800,290000
28802013,848554,S,50,245000
28802014,848584,S,175,215800
28802032,848938,B,500,185100
28802046,849231,S,2000,250000
28802056,849426,S,400,280000
28802060,849510,B,12,195000
28802065,849621,S,500,205400
28802077,849871,S,250,442000
28802085,850019,S,110,290000
28802090,850136,S,100,255900
28802106,850445,B,100,169700
28802112,850585,S,110,270100
28802114,850627,S,500,245000
28802119,850723,B,200,150000
28802122,850775,S,100,250000
28802131,850957,S,40,252200
28802135,851050,S,100,225000
28802140,851144,S,370,309900
28802143,851216,S,30,340000
28802151,851370,S,100,450000
28802159,851536,S,7000,222500
28802159,851539,S,200,272200
28802162,851602,S,1575,253000
28802167,851691,S,100,400000
28802167,851698,S,500,305500
28802187,852109,S,180,215000
28802193,852226,B,300,170000
28802197,852314,S,30,281000
28802210,852573,S,500,235000
28802217,852699,S,500,281200
28802217,852711,S,170,300000
28802231,852991,S,386,265000
28802236,853094,B,1300,191500
28802237,853105,B,100,160000
28802239,853159,S,400,450000
28802240,853170,S,40,222000
28802248,853344,S,34,340000
28802255,853479,S,50,280400
28802255,853486,B,620,170000
28802262,853635,B,1000,8700
28802267,853733,S,352,330000
28802279,853995,S,500,279500
28802281,854042,S,300,298000
28802282,854053,B,200,195000
28802283,854066,S,100,224900
28802285,854117,S,120,300000
28802298,854385,B,49,150000
28802301,854433,S,414,211500
28802304,854505,S,160,273000
28802310,854631,S,200,250000
28802317,854774,B,100,168700
28802319,854811,S,571,369900
28802319,854814,S,139,251600
28802339,855203,B,10,175000
28802342,855271,S,48,250000
28802344,855311,S,1000,294500
28802351,855463,S,100,290000
28802352,855477,S,100,230000
28802362,855682,S,8,289200
28802363,855698,S,200,400000
28802370,855839,S,35,320000
28802373,855908,B,500,174300
28802374,855920,S,2000,300000
28802382,856077,B,10,173700
28802383,856108,S,50,228700
28802387,856174,S,2000,286000
28802387,856178,S,200,255000
28802406,856573,B,200,152500
28802406,856575,S,150,280000
28802407,856594,B,100,159900
28802411,856684,S,800,215900
28802421,856892,S,100,300000
28802422,856900,B,100,180000
28802426,856978,S,10,281000
28802432,857108,S,20,282500
28802438,857222,S,25,330000
28802440,857262,B,100,150000
28802442,857317,S,100,325000
28802444,857347,B,50,173700
28802450,796818,E,10,0
28802463,857734,S,200,339900
28802470,857888,S,75,355000
28802473,857953,B,100,175000
28802474,857971,S,300,210000
28802476,858012,S,325,370000
28802486,858199,S,25,300000
28802486,858207,S,200,260000
28802487,858232,S,250,208800
28802489,858262,S,500,300000
28802491,858303,B,100,160000
28802498,858461,S,300,300000
28802499,858484,S,31,413100
28802506,858611,S,1000,215000
28802507,858637,S,250,210000
28802509,858669,S,1000,215100
28802514,858788,B,1000,180000
28802518,858862,S,16,430000
28802519,858886,B,200,163000
28802522,858947,S,50,374000
28802523,858957,S,100,764400
28802528,859065,S,100,309700
28802533,859172,S,250,210000
28802537,859243,S,50,300000
28802544,859385,S,280,310000
28802544,859388,S,100,300000
28802549,859499,B,50,148700
28802556,859645,S,308,292900
28802558,859676,S,100,309900
28802561,859728,S,540,250000
28802562,859757,S,1180,420000
28802570,859924,S,400,300000
28802571,859953,S,500,350000
28802574,859997,S,150,285500
28802575,860019,B,675,185000
28802579,860106,B,100,150000
28802581,860149,S,234,400000
28802583,860204,S,200,270000
28802606,860669,S,190,230000
28802609,860725,S,26,372100
28802617,860902,B,500,168800
28802622,861002,S,907,350000
28802623,861008,S,400,250000
28802627,861087,B,50,150000
28802637,861295,S,200,248800
28802637,861299,S,140,450000
28802639,861348,S,100,235000
28802645,861469,S,41,260000
28802651,861595,S,262,235000
28802652,861618,S,120,213800
28802653,861652,S,56,320000
28802662,861838,B,1000,8700
28802664,861889,B,50,185300
28802672,862057,S,200,300000
28802675,862114,B,20,170000
28802675,862128,S,100,260000
28802678,862191,S,37,270400
28802681,862235,S,355,280000
28802681,862239,S,450,246500
28802689,862406,S,22,331000
28802694,862516,B,226,189800
28802694,862517,S,15,400000
28802695,862518,S,100,242100
28802698,862581,S,126,1549200
28802701,862658,B,200,160500
28802705,862729,S,300,231300
28802706,862764,S,200,270000
28802709,862810,S,1000,245000
28802714,862912,S,110,232500
28802722,863090,B,100,185000
28802724,863123,S,150,280000
28802727,863186,S,50,245000
28802731,863265,S,35,277500
28802734,863331,S,60,281000
28802739,863434,S,200,347700
28802742,863484,S,20,230000
28802744,863529,S,100,250000
28802745,863554,B,50,180000
28802746,863574,S,120,259500
28802751,863662,S,400,270000
28802758,863824,B,50,153000
28802760,863850,B,100,150000
28802764,863946,S,29,324400
28802764,863947,S,300,255000
28802769,864052,S,100,303000
28802771,864086,S,200,219900
28802772,864110,S,450,228000
28802776,864177,B,20,170000
28802781,864287,S,100,300000
28802781,864306,S,500,309500
28802783,864329,S,22,350000
28802783,864348,B,300,180000
28802784,864367,B,300,98800
28802790,864483,S,11149,350000
28802800,864699,S,100,340000
28802803,864745,B,1000,176000
28802810,864895,B,100,165600
28802813,864955,B,500,148700
28802814,864973,B,100,195000
28802815,865001,S,50,295000
28802816,865024,B,100,118700
28802824,865193,B,5000,158700
28802825,865220,B,1000,200
28802829,865306,S,450,222400
28802835,865439,S,100,212500
28802838,865494,S,50,360000
28802843,865602,S,1000,288800
28802845,865641,S,120,290000
28802850,865751,S,120,301000
28802852,865785,B,100,150000
28802855,865845,S,500,242000
28802858,865904,S,55,310000
28802861,865972,S,50,238000
28802866,866071,B,200,169200
28802868,866111,B,50,185000
28802878,866317,S,100,250000
28802881,866368,S,150,216500
28802888,866522,S,100,220000
28802905,866865,S,150,265900
28802905,866872,S,1000,211500
28802908,866925,S,104,270000
28802908,866935,S,200,285000
28802911,866983,S,1000,400000
28802914,867049,B,684,175400
28802919,867157,S,200,221000
28802920,867158,S,1773,236000
28802930,867371,S,30,280000
28802933,867436,S,200,246400
28802934,867461,B,100,120000
28802936,867495,S,400,250000
28802946,867700,S,300,235000
28802958,867954,S,50,375000
28802985,868496,B,1000,190000
28802995,868712,S,50,206000
28802999,868778,B,100,140000
28802999,868786,B,400,165000
28803000,868812,S,169,350000
28803007,868955,S,100,245000
28803013,869070,B,100,182000
28803035,869521,S,40,277000
28803039,869601,S,1000,215000
28803039,869607,B,5000,174600
28803042,869673,S,300,317400
28803044,869704,B,300,135500
28803051,869843,S,200,214500
28803054,869899,S,30,300000
28803063,870092,B,1000,195400
28803073,870304,S,200,222500
28803075,870329,S,4600,225000
28803076,870360,S,100,258300
28803078,870394,S,100,275300
28803083,870501,S,200,349000
28803083,870503,S,300,335000
28803084,870516,B,100,124300
28803092,870679,S,150,300000
28803102,870880,S,200,275000
28803106,870954,B,300,180000
28803112,871076,S,250,299000
28803118,871196,S,700,300000
28803126,871364,S,100,370000
28803128,871396,B,100,180900
28803128,871405,B,500,148800
28803129,871422,S,305,255500
28803138,871610,S,20,300000
28803144,871723,B,30,160100
28803147,871782,S,300,227300
28803160,872058,S,100,215000
28803184,872554,S,200,251000
28803191,872690,S,150,255200
28803195,872780,B,100,120000
28803206,873004,S,300,270000
28803212,873121,S,800,350000
28803214,873168,S,140,249800
28803214,873174,B,200,188800
28803226,873416,S,100,500000
28803243,873759,S,20,286300
28803243,873771,B,100,179000
28803246,873829,S,300,281000
28803252,873957,S,1000,295000
28803254,874001,B,150,162000
28803255,874006,S,100,237900
28803271,874357,B,321,175000
28803271,874360,S,575,300000
28803272,874393,S,100,302500
28803274,874419,B,500,165000
28803278,874525,B,1000,180700
28803282,874645,S,1300,219900
28803285,874711,S,100,240000
28803288,874763,S,104,209500
28803295,874909,B,100,148700
28803307,875173,B,8,166300
28803310,875251,S,100,307500
28803311,875268,S,700,213300
28803316,875385,S,140,210000
28803316,875387,S,500,205000
28803322,875511,B,100,197600
28803322,875513,S,600,360000
28803333,875742,B,110,181000
28803345,875984,S,1100,297500
28803348,876032,B,1000,125000
28803353,876141,S,100,231000
28803360,876321,S,82,268000
28803360,876322,B,200,170000
28803361,876336,S,100,202200
28803373,876599,S,36,290000
28803375,876639,S,300,253000
28803384,876864,S,50,299200
28803397,877173,B,500,185000
28803399,877214,S,50,240100
28803401,877255,B,300,114200
28803401,877266,S,200,210000
28803404,877322,B,25,150000
28803417,877588,S,320,390000
28803424,877729,B,200,190000
28803427,877803,S,100,230000
28803428,877825,B,500,173700
28803430,877862,B,400,180000
28803432,877898,S,1000,270000
28803439,878073,S,145,290000
28803448,878248,S,2450,250000
28803449,878278,S,100,250000
28803450,878279,S,300,234800
28803452,878337,B,50,180000
28803458,878455,S,100,244000
28803462,878551,S,500,240000
28803466,878618,S,60,400000
28803472,878752,B,350,145400
28803475,878809,S,400,209500
28803491,879133,S,73,312500
28803503,879394,S,50,360000
28803505,879425,B,400,170200
28803508,879511,S,200,295000
28803515,879651,B,39,126800
28803517,879707,S,452,280000
28803521,879796,S,500,331100
28803525,879881,S,100,220000
28803529,879985,S,200,370000
28803536,880129,S,500,260000
28803537,880145,S,500,235000
28803539,880180,S,200,289500
28803541,880211,S,100,285000
28803553,880456,S,100,220000
28803558,880567,S,15,250000
28803564,880698,S,100,300000
28803564,880705,S,400,275000
28803589,881258,S,500,321200
28803604,881644,B,300,149200
28803613,881841,S,1000,300000
28803616,881899,S,1000,215900
28803623,882059,S,25,251000
28803627,882140,S,1,240000
28803644,882513,S,100,250000
28803645,882525,B,40,199100
28803649,882601,S,200,230000
28803649,882525,E,40,0
28803653,882701,S,100,199200
28803653,882702,B,200,170200
28803659,882851,S,5792,256400
28803663,882910,S,500,245000
28803667,883010,S,200,380000
28803668,883039,B,10,130000
28803672,883118,S,1000,215000
28803675,883182,S,100,235000
28803678,883237,B,200,148700
28803682,883344,S,200,272500
28803699,883747,S,250,253000
28803716,884120,B,5000,190500
28803722,884269,B,70,190000
28803725,884340,S,1000,259700
28803728,884393,S,300,278700
28803729,884428,B,300,138800
28803731,884461,B,300,131700
28803740,884648,B,200,178000
28803741,884655,B,200,190000
28803742,884677,S,300,250000
28803744,884733,S,1400,234900
28803745,884752,S,150,230000
28803747,884796,S,426,360000
28803750,884861,S,10,300000
28803752,884903,S,34,330000
28803756,884980,S,50,237100
28803757,884998,S,100,238000
28803757,884999,S,474,276000
28803764,885137,S,100,400000
28803765,885171,B,1000,180000
28803779,885463,B,30,120000
28803780,885475,S,40,290000
28803780,885479,S,11,300000
28803783,885530,S,155,222900
28803789,885663,S,400,253000
28803794,885753,S,100,280000
28803794,885770,S,100,350000
28803794,885772,S,480,226700
28803798,885851,B,6,169700
28803799,885855,S,45,219200
28803802,885934,S,185,270000
28803803,885936,S,210,2100300
28803805,885980,S,45,219200
28803809,886060,B,25,185000
28803820,886296,S,200,310000
28803826,886426,S,100,215000
28803826,886433,B,1000,192600
28803832,886556,S,866,260000
28803836,886638,S,160,250100
28803840,886717,B,1,10000
28803843,886763,B,1500,147700
28803860,882701,E,25,0
28803863,887192,S,50,350000
28803864,882701,D,0,0
28803864,887225,S,70,275000
28803874,887418,S,150,210000
28803874,887425,S,200,260000
28803875,887444,B,30,175000
28803878,887502,B,4,174900
28803880,887543,S,100,238800
28803882,887591,S,100,240000
28803883,887623,B,200,166000
28803886,887688,S,250,370000
28803895,887872,S,100,235000
28803896,887885,S,200,215000
28803898,887936,S,500,243800
28803898,887945,B,500,170000
28803900,888004,S,25,241000
28803925,888541,S,200,227000
28803927,888570,B,200,190000
28803931,888661,B,22,195000
28803933,888704,S,200,270000
28803935,888742,S,135,350000
28803939,888824,B,100,181000
28803943,888919,S,100,250000
28803943,888925,B,100,172000
28803949,889039,S,200,233900
28803950,889062,B,100,90000
28803952,889106,B,100,192200
28803957,889240,S,200,217000
28803959,889290,S,600,297000
28803965,889452,B,1000,18700
28803967,889478,S,333,259300
28803970,889566,S,100,309800
28803970,889576,S,300,250000
28803974,889673,S,100,213000
28803975,889692,S,200,225000
28803978,889750,S,85,230000
28803987,889947,S,100,304500
28803994,890086,S,109,295000
28804003,890280,S,500,275000
28804004,890300,B,350,153300
28804005,890308,B,9,164500
28804006,890327,B,300,160000
28804010,890402,B,100,123000
28804017,890549,S,200,265000
28804024,890708,S,40,350000
28804034,890907,S,100,235000
28804038,890995,B,50,162000
28804039,891010,B,300,170000
28804044,891122,S,400,549500
28804053,891303,S,300,288000
28804054,891313,B,250,175000
28804061,891454,B,1000,118700
28804062,891476,S,25,299500
28804070,891639,B,300,100
28804079,891820,B,8,139500
28804079,891829,S,1570,225000
28804091,892065,S,200,282200
28804094,892121,S,25,322500
28804096,892154,B,100,180000
28804120,892605,S,200,310000
28804124,892713,S,900,330000
28804133,892921,S,52,390000
28804134,892941,S,320,268000
28804141,893094,S,65,235200
28804147,893226,S,500,269600
28804148,893235,S,30,297200
28804157,893414,B,1000,190800
28804161,893500,S,50,208800
28804167,893670,S,50,275000
28804169,893730,B,500,162000
28804170,893755,S,45,250000
28804172,893808,S,1000,230000
28804179,893984,B,1000,187000
28804183,894065,S,400,282000
28804185,894093,S,100,260000
28804192,894279,B,150,158700
28804194,894320,B,200,151300
28804195,894340,S,59,271300
28804196,894369,B,200,174000
28804198,894414,S,25,210000
28804199,894428,B,100,171000
28804202,894495,B,16,184200
28804208,894627,S,446,280000
28804216,894833,B,100,172000
28804220,894947,S,500,222000
28804225,895077,B,100,170000
28804227,895155,S,3086,280000
28804229,895224,B,145,175000
28804234,895379,S,485,253000
28804240,895520,B,125,150000
28804242,895573,B,400,198200
28804243,895605,S,80,230000
28804245,895649,B,1000,9100
28804262,896041,B,20,150000
28804280,896414,S,100,254000
28804287,896561,S,300,309000
28804293,896684,B,250,149500
28804298,896787,B,1000,170000
28804303,896903,S,100,400000
