ORDERS,1,,,,,711217800,-705228433,,,22,,,,,,,,,19930129,97,905447686,-1640531457,,,,,,,,,,,0,,,,,68908.31,
ORDERS,1,,,,,709951641,-1429921002,,,106,,,,,,,,,19940925,98,-1173015422,-1640531457,,,,,,,,,,,0,,,,,51004.44,
ORDERS,1,,,,,711201222,-1170076902,,,89,,,,,,,,,19940313,99,2037488672,-1640531457,,,,,,,,,,,0,,,,,92326.79,
ORDERS,1,,,,,711217990,820669761,,,148,,,,,,,,,19980228,100,2037488672,-1640531448,,,,,,,,,,,0,,,,,141311.01,
ORDERS,1,,,,,709951946,293091116,,,28,,,,,,,,,19960317,101,905447686,-1640531448,,,,,,,,,,,0,,,,,95591.4,
ORDERS,1,,,,,711218119,-1493656065,,,1,,,,,,,,,19970509,102,-1292334363,-1640531448,,,,,,,,,,,0,,,,,113954.89,
ORDERS,1,,,,,711221457,-160244645,,,31,,,,,,,,,19960620,103,2037488672,-1640531448,,,,,,,,,,,0,,,,,95563.95,
ORDERS,1,,,,,709981096,-2028337366,,,74,,,,,,,,,19920615,128,-1173015422,-1640531457,,,,,,,,,,,0,,,,,36333.34,
ORDERS,1,,,,,711254746,1750098061,,,73,,,,,,,,,19921119,129,-1971473655,-1640531457,,,,,,,,,,,0,,,,,188124.55,
ORDERS,1,,,,,711222099,-778290668,,,37,,,,,,,,,19920508,130,-1292334363,-1640531457,,,,,,,,,,,0,,,,,115717.37,
ORDERS,1,,,,,711213688,-1348043104,,,94,,,,,,,,,19940608,131,905447686,-1640531457,,,,,,,,,,,0,,,,,96596.81,
ORDERS,1,,,,,709952414,1917527131,,,28,,,,,,,,,19930611,132,905447686,-1640531457,,,,,,,,,,,0,,,,,118802.62,
ORDERS,1,,,,,711258856,-605746035,,,44,,,,,,,,,19971129,133,-1173015422,-1640531448,,,,,,,,,,,0,,,,,80437.72,
ORDERS,1,,,,,711259238,-462090681,,,7,,,,,,,,,19920501,134,2037488672,-1640531457,,,,,,,,,,,0,,,,,154260.84,
ORDERS,1,,,,,711254939,-1210242861,,,61,,,,,,,,,19951021,135,2037488672,-1640531448,,,,,,,,,,,0,,,,,174569.88,
ORDERS,1,,,,,709980334,-1742069021,,,83,,,,,,,,,19961219,160,2037488672,-1640531448,,,,,,,,,,,0,,,,,86076.86,
ORDERS,1,,,,,709980193,-284095370,,,17,,,,,,,,,19940831,161,-1292334363,-1640531457,,,,,,,,,,,0,,,,,19056.99,
ORDERS,1,,,,,709981035,-1264241748,,,16,,,,,,,,,19950508,162,905447686,-1640531448,,,,,,,,,,,0,,,,,2158.13,
ORDERS,1,,,,,709981034,1263168396,,,88,,,,,,,,,19970905,163,905447686,-1640531448,,,,,,,,,,,0,,,,,125170.86,
ORDERS,1,,,,,711688425,56048403,,,1,,,,,,,,,19921021,164,-1971473655,-1640531457,,,,,,,,,,,0,,,,,202660.52,
ORDERS,1,,,,,711689783,367997936,,,28,,,,,,,,,19930130,165,2037488672,-1640531457,,,,,,,,,,,0,,,,,141824.23,
ORDERS,1,,,,,709951633,2129326958,,,109,,,,,,,,,19950912,166,-1292334363,-1640531448,,,,,,,,,,,0,,,,,93335.6,
ORDERS,1,,,,,711258849,1792977004,,,121,,,,,,,,,19930104,167,2037488672,-1640531457,,,,,,,,,,,0,,,,,52982.23,
ORDERS,1,,,,,709952411,-961825805,,,83,,,,,,,,,19971125,192,-1971473655,-1640531448,,,,,,,,,,,0,,,,,133002.55,
ORDERS,1,,,,,711222035,-1581533307,,,80,,,,,,,,,19930808,193,-1173015422,-1640531457,,,,,,,,,,,0,,,,,48053.18,
ORDERS,1,,,,,709980399,1647196788,,,62,,,,,,,,,19920405,194,905447686,-1640531457,,,,,,,,,,,0,,,,,114097.63,
ORDERS,1,,,,,711688245,1409270251,,,136,,,,,,,,,19931228,195,905447686,-1640531457,,,,,,,,,,,0,,,,,120053.52,
ORDERS,1,,,,,711200894,-1077934483,,,65,,,,,,,,,19930317,196,-1292334363,-1640531457,,,,,,,,,,,0,,,,,33248.04,
ORDERS,1,,,,,711201277,-353702031,,,34,,,,,,,,,19950407,197,-1292334363,-1640531447,,,,,,,,,,,0,,,,,100290.07,
ORDERS,1,,,,,709980257,-160736410,,,112,,,,,,,,,19980102,198,2037488672,-1640531448,,,,,,,,,,,0,,,,,125792.83,
ORDERS,1,,,,,709952413,2070061296,,,53,,,,,,,,,19960307,199,-1292334363,-1640531448,,,,,,,,,,,0,,,,,80592.44,
ORDERS,1,,,,,711213820,1459544975,,,4,,,,,,,,,19940618,224,2037488672,-1640531457,,,,,,,,,,,0,,,,,155680.6,
ORDERS,1,,,,,711692746,-67070488,,,34,,,,,,,,,19950525,225,-1173015422,-1640531447,,,,,,,,,,,0,,,,,165890.47,
ORDERS,1,,,,,711258984,849492119,,,128,,,,,,,,,19930310,226,-1292334363,-1640531457,,,,,,,,,,,0,,,,,180119.22,
ORDERS,1,,,,,711201352,493146794,,,10,,,,,,,,,19951110,227,-1971473655,-1640531448,,,,,,,,,,,0,,,,,46076.46,
ORDERS,1,,,,,711217935,-708105667,,,46,,,,,,,,,19930225,228,-1173015422,-1640531457,,,,,,,,,,,0,,,,,2638.98,
ORDERS,1,,,,,711213695,255983160,,,112,,,,,,,,,19931229,229,-1173015422,-1640531457,,,,,,,,,,,0,,,,,142290.77,
ORDERS,1,,,,,711217670,-1270384563,,,103,,,,,,,,,19931027,230,-1173015422,-1640531457,,,,,,,,,,,0,,,,,107231.6,
ORDERS,1,,,,,709951643,1611890578,,,91,,,,,,,,,19940929,231,-1292334363,-1640531457,,,,,,,,,,,0,,,,,141554.06,
ORDERS,1,,,,,711254621,1386926931,,,125,,,,,,,,,19931019,256,2037488672,-1640531457,,,,,,,,,,,0,,,,,106315.25,
ORDERS,1,,,,,711214079,-1439707786,,,124,,,,,,,,,19980328,257,905447686,-1640531448,,,,,,,,,,,0,,,,,7102.74,
ORDERS,1,,,,,711692683,-1269592507,,,43,,,,,,,,,19931229,258,-1173015422,-1640531457,,,,,,,,,,,0,,,,,186669.1,
ORDERS,1,,,,,711214582,477375287,,,44,,,,,,,,,19930929,259,2037488672,-1640531457,,,,,,,,,,,0,,,,,75661.7,
ORDERS,1,,,,,711201156,-2021658500,,,106,,,,,,,,,19961210,260,905447686,-1640531448,,,,,,,,,,,0,,,,,179292.14,
ORDERS,1,,,,,709980652,-1066521761,,,47,,,,,,,,,19930629,261,905447686,-1640531457,,,,,,,,,,,0,,,,,201003.12,
ORDERS,1,,,,,711217857,-1369380618,,,31,,,,,,,,,19951125,262,2037488672,-1640531448,,,,,,,,,,,0,,,,,108443.84,
ORDERS,1,,,,,711222941,-1833429403,,,118,,,,,,,,,19940517,263,-1292334363,-1640531457,,,,,,,,,,,0,,,,,79782.56,
ORDERS,1,,,,,711692408,-1672597564,,,8,,,,,,,,,19970221,288,-1173015422,-1640531448,,,,,,,,,,,0,,,,,163794.53,
ORDERS,1,,,,,711692290,1912378503,,,104,,,,,,,,,19970210,289,905447686,-1640531448,,,,,,,,,,,0,,,,,131092.67,
ORDERS,1,,,,,711258861,-749879760,,,118,,,,,,,,,19940101,290,2037488672,-1640531457,,,,,,,,,,,0,,,,,62814.89,
ORDERS,1,,,,,711201928,1153725068,,,142,,,,,,,,,19940313,291,-1173015422,-1640531457,,,,,,,,,,,0,,,,,66817.05,
ORDERS,1,,,,,711693897,1956030021,,,23,,,,,,,,,19920113,292,-1292334363,-1640531457,,,,,,,,,,,0,,,,,30783.05,
ORDERS,1,,,,,711213692,-1739930730,,,31,,,,,,,,,19921002,293,-1292334363,-1640531457,,,,,,,,,,,0,,,,,37248.78,
ORDERS,1,,,,,709952476,1396745438,,,52,,,,,,,,,19930716,294,905447686,-1640531457,,,,,,,,,,,0,,,,,30059.47,
ORDERS,1,,,,,711692622,170007578,,,19,,,,,,,,,19940929,295,-1292334363,-1640531457,,,,,,,,,,,0,,,,,89345.99,
ORDERS,1,,,,,711217986,700165709,,,1,,,,,,,,,19971121,320,-1292334363,-1640531448,,,,,,,,,,,0,,,,,39835.54,
ORDERS,1,,,,,711689983,-1516376335,,,124,,,,,,,,,19930321,321,905447686,-1640531457,,,,,,,,,,,0,,,,,62251.15,
ORDERS,1,,,,,711692619,-79556977,,,134,,,,,,,,,19920319,322,-1173015422,-1640531457,,,,,,,,,,,0,,,,,127068.89,
ORDERS,1,,,,,711201613,1972985062,,,40,,,,,,,,,19940326,323,-1173015422,-1640531457,,,,,,,,,,,0,,,,,79683.42,
ORDERS,1,,,,,709980399,-8069794,,,106,,,,,,,,,19920320,324,-1173015422,-1640531457,,,,,,,,,,,0,,,,,26868.85,
ORDERS,1,,,,,711254684,-1526154267,,,41,,,,,,,,,19931017,325,-1971473655,-1640531457,,,,,,,,,,,0,,,,,71543.41,
ORDERS,1,,,,,709952281,-1838507682,,,76,,,,,,,,,19950604,326,-1292334363,-1640531448,,,,,,,,,,,0,,,,,229165.17,
ORDERS,1,,,,,711200837,676990233,,,145,,,,,,,,,19950417,327,-1971473655,-1640531447,,,,,,,,,,,0,,,,,24468.16,
ORDERS,1,,,,,711201990,582916497,,,107,,,,,,,,,19940308,352,-1292334363,-1640531457,,,,,,,,,,,0,,,,,16003.86,
ORDERS,1,,,,,709951640,-956308395,,,2,,,,,,,,,19931231,353,-1971473655,-1640531457,,,,,,,,,,,0,,,,,179984.42,
ORDERS,1,,,,,711218628,1294821584,,,139,,,,,,,,,19960314,354,-1292334363,-1640531448,,,,,,,,,,,0,,,,,157062.7,
ORDERS,1,,,,,711217740,766244745,,,71,,,,,,,,,19940614,355,-1971473655,-1640531457,,,,,,,,,,,0,,,,,69447.25,
ORDERS,1,,,,,711201547,2070905608,,,148,,,,,,,,,19940630,356,2037488672,-1640531457,,,,,,,,,,,0,,,,,162786.67,
ORDERS,1,,,,,709980578,-875779458,,,61,,,,,,,,,19961009,357,-1292334363,-1640531448,,,,,,,,,,,0,,,,,98723.11,
ORDERS,1,,,,,709981156,2089530354,,,4,,,,,,,,,19930920,358,-1292334363,-1640531457,,,,,,,,,,,0,,,,,226806.66,
ORDERS,1,,,,,711201992,857386791,,,79,,,,,,,,,19941219,359,905447686,-1640531457,,,,,,,,,,,0,,,,,142891.22,
ORDERS,1,,,,,711688436,-1838467166,,,115,,,,,,,,,19920303,384,-1971473655,-1640531457,,,,,,,,,,,0,,,,,122785.82,
ORDERS,1,,,,,711214581,-1303874586,,,34,,,,,,,,,19960322,385,-1971473655,-1640531448,,,,,,,,,,,0,,,,,50724.06,
ORDERS,1,,,,,711213818,-1403952933,,,61,,,,,,,,,19950125,386,-1292334363,-1640531457,,,,,,,,,,,0,,,,,90380.4,
ORDERS,1,,,,,711258795,-1744719642,,,4,,,,,,,,,19970126,387,2037488672,-1640531448,,,,,,,,,,,0,,,,,130647.18,
ORDERS,1,,,,,709980395,250833917,,,46,,,,,,,,,19921216,388,2037488672,-1640531457,,,,,,,,,,,0,,,,,120533.46,
ORDERS,1,,,,,711222805,-15728863,,,127,,,,,,,,,19940217,389,-1292334363,-1640531457,,,,,,,,,,,0,,,,,1984.14,
ORDERS,1,,,,,709951888,-282802535,,,103,,,,,,,,,19980407,390,-1971473655,-1640531448,,,,,,,,,,,0,,,,,168562.27,
ORDERS,1,,,,,711688504,-510149696,,,112,,,,,,,,,19941117,391,-1292334363,-1640531457,,,,,,,,,,,0,,,,,13282.23,
ORDERS,1,,,,,711689785,1544269552,,,41,,,,,,,,,19930927,416,-1971473655,-1640531457,,,,,,,,,,,0,,,,,71362.5,
ORDERS,1,,,,,709952283,398377654,,,55,,,,,,,,,19940206,417,905447686,-1640531457,,,,,,,,,,,0,,,,,91982.29,
ORDERS,1,,,,,711213821,-400933716,,,95,,,,,,,,,19950413,418,2037488672,-1640531447,,,,,,,,,,,0,,,,,33124.96,
ORDERS,1,,,,,709981033,1943046547,,,118,,,,,,,,,19961001,419,905447686,-1640531448,,,,,,,,,,,0,,,,,111597.96,
ORDERS,1,,,,,711258984,-195842667,,,91,,,,,,,,,19951031,420,2037488672,-1640531448,,,,,,,,,,,0,,,,,198039.23,
ORDERS,1,,,,,709951895,-524060594,,,40,,,,,,,,,19920222,421,-1971473655,-1640531457,,,,,,,,,,,0,,,,,1084.38,
ORDERS,1,,,,,711222157,-2014959867,,,74,,,,,,,,,19970531,422,2037488672,-1640531448,,,,,,,,,,,0,,,,,106045.89,
ORDERS,1,,,,,711214002,993826280,,,104,,,,,,,,,19960601,423,-1173015422,-1640531448,,,,,,,,,,,0,,,,,26981.31,
ORDERS,1,,,,,711218116,-2082570791,,,149,,,,,,,,,19950821,448,905447686,-1640531448,,,,,,,,,,,0,,,,,114978.03,
ORDERS,1,,,,,711254673,1551142193,,,97,,,,,,,,,19950720,449,-1292334363,-1640531448,,,,,,,,,,,0,,,,,41605.63,
ORDERS,1,,,,,711689784,-1651072539,,,49,,,,,,,,,19950305,450,2037488672,-1640531447,,,,,,,,,,,0,,,,,153386.61,
ORDERS,1,,,,,711222156,510742972,,,100,,,,,,,,,19980525,451,-1971473655,-1640531448,,,,,,,,,,,0,,,,,104664.4,
ORDERS,1,,,,,709952479,1389250944,,,61,,,,,,,,,19971014,452,-1173015422,-1640531448,,,,,,,,,,,0,,,,,2007.48,
ORDERS,1,,,,,711218568,1124925532,,,46,,,,,,,,,19970526,453,-1971473655,-1640531448,,,,,,,,,,,0,,,,,216826.73,
ORDERS,1,,,,,711254494,1030524237,,,49,,,,,,,,,19951227,454,-1971473655,-1640531448,,,,,,,,,,,0,,,,,23198.24,
ORDERS,1,,,,,711258725,829194491,,,13,,,,,,,,,19961204,455,-1173015422,-1640531448,,,,,,,,,,,0,,,,,138010.76,
ORDERS,1,,,,,711221395,-855372631,,,73,,,,,,,,,19930508,480,-1971473655,-1640531457,,,,,,,,,,,0,,,,,20530.97,
ORDERS,1,,,,,711688381,-1178917306,,,31,,,,,,,,,19921008,481,-1292334363,-1640531457,,,,,,,,,,,0,,,,,117827.18,
ORDERS,1,,,,,711689786,1906683177,,,127,,,,,,,,,19960326,482,-1173015422,-1640531448,,,,,,,,,,,0,,,,,136634.34,
ORDERS,1,,,,,711222035,96548901,,,35,,,,,,,,,19950711,483,-1292334363,-1640531448,,,,,,,,,,,0,,,,,39793.05,
ORDERS,1,,,,,711217806,914392134,,,55,,,,,,,,,19970103,484,905447686,-1640531448,,,,,,,,,,,0,,,,,219920.62,
ORDERS,1,,,,,711692292,-1465827486,,,101,,,,,,,,,19970326,485,-1292334363,-1640531448,,,,,,,,,,,0,,,,,110432.76,
ORDERS,1,,,,,711254938,1313109867,,,52,,,,,,,,,19960311,486,2037488672,-1640531448,,,,,,,,,,,0,,,,,185968.15,
ORDERS,1,,,,,711222939,-1613542452,,,109,,,,,,,,,19920818,487,-1173015422,-1640531457,,,,,,,,,,,0,,,,,48502.79,
ORDERS,1,,,,,711255000,-1074480479,,,64,,,,,,,,,19950520,512,-1971473655,-1640531447,,,,,,,,,,,0,,,,,124661.48,
ORDERS,1,,,,,711217668,-1253974549,,,61,,,,,,,,,19950501,513,-1292334363,-1640531448,,,,,,,,,,,0,,,,,63703.92,
ORDERS,1,,,,,711221469,-1181725063,,,76,,,,,,,,,19960404,514,-1292334363,-1640531448,,,,,,,,,,,0,,,,,104585.77,
ORDERS,1,,,,,711258918,615396191,,,142,,,,,,,,,19930829,515,2037488672,-1640531457,,,,,,,,,,,0,,,,,153720.22,
ORDERS,1,,,,,709980582,-940210886,,,44,,,,,,,,,19980421,516,-1292334363,-1640531448,,,,,,,,,,,0,,,,,10677.86,
ORDERS,1,,,,,709980392,-840817439,,,10,,,,,,,,,19970407,517,-1971473655,-1640531448,,,,,,,,,,,0,,,,,82197.79,
ORDERS,1,,,,,711258795,835655342,,,145,,,,,,,,,19980208,518,-1292334363,-1640531448,,,,,,,,,,,0,,,,,223537.09,
ORDERS,1,,,,,711200771,1590104385,,,64,,,,,,,,,19971031,519,-1173015422,-1640531448,,,,,,,,,,,0,,,,,95731.5,
ORDERS,1,,,,,711692559,-265665316,,,94,,,,,,,,,19930217,544,-1292334363,-1640531457,,,,,,,,,,,0,,,,,47627.89,
ORDERS,1,,,,,711217737,-1896886,,,64,,,,,,,,,19951107,545,-1292334363,-1640531448,,,,,,,,,,,0,,,,,23476.12,
ORDERS,1,,,,,711222165,-361991172,,,145,,,,,,,,,19961101,546,-1292334363,-1640531448,,,,,,,,,,,0,,,,,14790.37,
ORDERS,1,,,,,711201219,-1805982836,,,100,,,,,,,,,19960622,547,905447686,-1640531448,,,,,,,,,,,0,,,,,96855.29,
ORDERS,1,,,,,709951572,-1528812147,,,124,,,,,,,,,19940921,548,-1173015422,-1640531457,,,,,,,,,,,0,,,,,99088.75,
ORDERS,1,,,,,711693898,1891679256,,,110,,,,,,,,,19920713,549,-1173015422,-1640531457,,,,,,,,,,,0,,,,,141679.41,
ORDERS,1,,,,,711688434,1376875445,,,25,,,,,,,,,19950802,550,-1173015422,-1640531448,,,,,,,,,,,0,,,,,33123.28,
ORDERS,1,,,,,711692744,-109759023,,,91,,,,,,,,,19950530,551,-1173015422,-1640531448,,,,,,,,,,,0,,,,,46355.83,
ORDERS,1,,,,,711201609,1559110605,,,31,,,,,,,,,19970513,576,905447686,-1640531448,,,,,,,,,,,0,,,,,18307.45,
ORDERS,1,,,,,711692623,978971521,,,56,,,,,,,,,19941219,577,-1971473655,-1640531457,,,,,,,,,,,0,,,,,34768.68,
ORDERS,1,,,,,711689975,1325738253,,,94,,,,,,,,,19970110,578,-1971473655,-1640531448,,,,,,,,,,,0,,,,,70392.02,
ORDERS,1,,,,,711254812,-558534787,,,68,,,,,,,,,19980311,579,-1292334363,-1640531448,,,,,,,,,,,0,,,,,120828.12,
ORDERS,1,,,,,709980640,-1427076176,,,61,,,,,,,,,19970705,580,-1292334363,-1640531448,,,,,,,,,,,0,,,,,88219.12,
ORDERS,1,,,,,711688362,-1605469982,,,70,,,,,,,,,19970223,581,2037488672,-1640531448,,,,,,,,,,,0,,,,,126066,
ORDERS,1,,,,,709981035,-617352002,,,50,,,,,,,,,19971021,582,-1173015422,-1640531448,,,,,,,,,,,0,,,,,129004.81,
CUSTOMER,1,-272.6,607374893,,,,1187385041,,,11,,,,,,1080548553,-2080072457,23,,,,,,1736939395,,,,,,,,,,,,,,,
CUSTOMER,1,3396.49,143831509,,,,1807212866,,,12,,,,,,-590410277,-2080072464,13,,,,,,1086436574,,,,,,,,,,,,,,,
CUSTOMER,1,3857.34,218258689,,,,-312221431,,,13,,,,,,1080548553,-2080072463,3,,,,,,-1114359179,,,,,,,,,,,,,,,
CUSTOMER,1,5266.3,-676982146,,,,539551584,,,14,,,,,,-1574195668,-2080072462,1,,,,,,1648205645,,,,,,,,,,,,,,,
CUSTOMER,1,2788.52,-656328233,,,,642947100,,,15,,,,,,-590410277,-2080072461,23,,,,,,-257774330,,,,,,,,,,,,,,,
CUSTOMER,1,4681.03,2041748305,,,,459641900,,,16,,,,,,-1574195668,-2080072452,10,,,,,,643721534,,,,,,,,,,,,,,,
CUSTOMER,1,6.34,-87068436,,,,1558683960,,,17,,,,,,-1828219609,-2080072451,2,,,,,,-1332365822,,,,,,,,,,,,,,,
CUSTOMER,1,5494.43,877249701,,,,-527137467,,,18,,,,,,1080548553,-2080072450,6,,,,,,1180338087,,,,,,,,,,,,,,,
CUSTOMER,1,8914.71,1000553138,,,,-1809011101,,,19,,,,,,-590410277,-2080072449,18,,,,,,744120092,,,,,,,,,,,,,,,
CUSTOMER,1,7603.4,1897447612,,,,-1503177315,,,20,,,,,,-1574195668,-2080072649,22,,,,,,1246089481,,,,,,,,,,,,,,,
ORDERS,1,,,,,711258721,-1928001275,,,49,,,,,,,,,19970319,583,905447686,-1640531448,,,,,,,,,,,0,,,,,127817.38,
ORDERS,1,,,,,711200834,-1289016974,,,26,,,,,,,,,19960228,608,905447686,-1640531448,,,,,,,,,,,0,,,,,62567.99,
ORDERS,1,,,,,709980328,2056538098,,,127,,,,,,,,,19940601,609,905447686,-1640531457,,,,,,,,,,,0,,,,,21088.59,
ORDERS,1,,,,,711213622,212863996,,,52,,,,,,,,,19950802,610,-1173015422,-1640531448,,,,,,,,,,,0,,,,,175142.28,
ORDERS,1,,,,,709951891,1949196955,,,106,,,,,,,,,19930127,611,-1173015422,-1640531457,,,,,,,,,,,0,,,,,73907.63,
ORDERS,1,,,,,711258987,1466732405,,,82,,,,,,,,,19921021,612,905447686,-1640531457,,,,,,,,,,,0,,,,,145695.42,
ORDERS,1,,,,,711692751,-764158523,,,139,,,,,,,,,19950618,613,-1292334363,-1640531448,,,,,,,,,,,0,,,,,33396.35,
ORDERS,1,,,,,709981103,-146384646,,,134,,,,,,,,,19921201,614,-1292334363,-1640531457,,,,,,,,,,,0,,,,,218116.21,
ORDERS,1,,,,,709981103,-1383918868,,,67,,,,,,,,,19920509,615,-1971473655,-1640531457,,,,,,,,,,,0,,,,,32890.89,
ORDERS,1,,,,,709951570,-1884656149,,,97,,,,,,,,,19930123,640,-1292334363,-1640531457,,,,,,,,,,,0,,,,,145495.62,
ORDERS,1,,,,,711692748,1732063315,,,133,,,,,,,,,19930830,641,-1971473655,-1640531457,,,,,,,,,,,0,,,,,120626.49,
ORDERS,1,,,,,709980394,-576753917,,,40,,,,,,,,,19931216,642,905447686,-1640531457,,,,,,,,,,,0,,,,,22994.51,
ORDERS,1,,,,,709980397,1024194541,,,58,,,,,,,,,19950325,643,-1292334363,-1640531447,,,,,,,,,,,0,,,,,180396.95,
ORDERS,1,,,,,711217856,-307782160,,,8,,,,,,,,,19920501,644,-1173015422,-1640531457,,,,,,,,,,,0,,,,,201268.06,
ORDERS,1,,,,,711221457,14642657,,,115,,,,,,,,,19941203,645,-1292334363,-1640531457,,,,,,,,,,,0,,,,,234763.73,
ORDERS,1,,,,,711688435,-1265163394,,,52,,,,,,,,,19941122,646,-1292334363,-1640531457,,,,,,,,,,,0,,,,,142070.65,
ORDERS,1,,,,,711688624,-1806285040,,,143,,,,,,,,,19970807,647,-1173015422,-1640531448,,,,,,,,,,,0,,,,,56449.23,
ORDERS,1,,,,,711692293,653723180,,,109,,,,,,,,,19940414,672,-1971473655,-1640531457,,,,,,,,,,,0,,,,,89877.09,
ORDERS,1,,,,,709951641,938480868,,,80,,,,,,,,,19940310,673,-1173015422,-1640531457,,,,,,,,,,,0,,,,,21137.08,
ORDERS,1,,,,,709951641,-85121766,,,34,,,,,,,,,19920829,674,-1971473655,-1640531457,,,,,,,,,,,0,,,,,27204.6,
CUSTOMER,1,1428.25,455618365,,,,-747599668,,,21,,,,,,-2143728437,-2080072650,8,,,,,,-1431748842,,,,,,,,,,,,,,,
CUSTOMER,1,591.98,280568204,,,,-178447547,,,22,,,,,,-2143728437,-2080072655,3,,,,,,-1650347712,,,,,,,,,,,,,,,
