ASKS,1,28800381,812193,4,100,345000
ASKS,1,28800382,812211,7,1000,350000
BIDS,1,28800385,812276,0,300,184000
ASKS,1,28800386,812306,8,500,295000
BIDS,1,28800389,812376,6,100,170000
ASKS,1,28800396,812526,2,179,237600
ASKS,1,28800403,812670,8,20,210900
ASKS,1,28800414,812910,7,2300,205000
ASKS,1,28800417,812962,4,600,280000
ASKS,1,28800426,813186,0,298,250000
ASKS,1,28800437,813444,0,612,245000
ASKS,1,28800442,813554,8,45,270000
ASKS,1,28800445,813628,6,200,209000
ASKS,1,28800448,813675,6,300,280000
ASKS,1,28800449,813701,1,4000,220000
ASKS,1,28800451,813737,6,200,315000
ASKS,1,28800459,813906,3,300,325000
ASKS,1,28800467,814082,1,200,250000
BIDS,1,28800471,814166,5,30,177500
ASKS,1,28800475,814252,4,523,275000
ASKS,1,28800486,814498,3,40,370000
BIDS,1,28800490,814594,7,200,176600
ASKS,1,28800491,814602,5,50,280000
ASKS,1,28800495,814704,0,29,280500
ASKS,1,28800498,814755,9,193,256300
BIDS,1,28800505,814900,0,250,183000
ASKS,1,28800512,815056,6,51,300000
ASKS,1,28800519,815196,7,100,295000
BIDS,1,28800521,815236,0,500,9700
ASKS,1,28800523,815280,4,402,300000
BIDS,1,28800529,815424,1,100,140000
ASKS,1,28800530,815443,8,135,222200
ASKS,1,28800535,815543,2,200,266600
ASKS,1,28800545,815770,5,400,510000
ASKS,1,28800550,815886,6,200,262500
ASKS,1,28800568,816285,2,100,235000
ASKS,1,28800570,816334,5,1000,222500
ASKS,1,28800570,816343,1,186,279500
ASKS,1,28800574,816428,8,128,400000
BIDS,1,28800579,816543,1,300,190500
BIDS,1,28800580,816549,9,1000,185000
ASKS,1,28800583,816625,4,500,231500
ASKS,1,28800583,816627,4,200,205000
ASKS,1,28800590,816779,7,250,244000
ASKS,1,28800608,817179,9,35,288000
ASKS,1,28800614,817296,5,100,280000
BIDS,1,28800625,817530,0,200,168700
ASKS,1,28800625,817536,4,100,260000
ASKS,1,28800635,817752,3,100,330900
BIDS,1,28800635,817768,1,100,187500
ASKS,1,28800645,817983,6,75,343400
ASKS,1,28800658,818265,3,7,218500
ASKS,1,28800663,818391,1,400,352000
ASKS,1,28800665,818446,9,100,380000
ASKS,1,28800668,818505,1,300,330000
ASKS,1,28800669,818539,8,738,300000
ASKS,1,28800678,818751,0,150,288800
ASKS,1,28800685,818900,1,102,400000
ASKS,1,28800701,819324,1,110,233000
BIDS,1,28800705,819421,1,100,180000
BIDS,1,28800706,819444,9,100,180000
ASKS,1,28800708,819501,6,126,290000
ASKS,1,28800709,819519,0,2000,263000
ASKS,1,28800718,819762,1,75,290000
ASKS,1,28800719,819781,4,110,320000
ASKS,1,28800723,819866,3,300,222500
ASKS,1,28800726,819935,3,100,265000
BIDS,1,28800728,819972,2,1000,100000
ASKS,1,28800728,819978,4,100,260000
ASKS,1,28800733,820089,6,246,226000
ASKS,1,28800736,820156,0,100,310000
ASKS,1,28800737,820187,3,400,225600
ASKS,1,28800740,820242,7,500,236800
ASKS,1,28800742,820275,5,160,257900
BIDS,1,28800745,820349,5,200,150000
ASKS,1,28800746,820385,1,50,270000
ASKS,1,28800749,820451,8,150,420000
BIDS,1,28800758,820642,8,100,192500
ASKS,1,28800758,820654,4,50,220000
ASKS,1,28800759,820683,4,200,250000
ASKS,1,28800763,820768,6,20,240000
ASKS,1,28800771,820966,5,150,325000
ASKS,1,28800772,820979,5,378,300000
BIDS,1,28800783,821239,4,57,172700
ASKS,1,28800785,821285,5,224,400000
ASKS,1,28800787,821325,9,100,303800
ASKS,1,28800792,821442,0,100,245000
ASKS,1,28800802,821656,8,200,230000
ASKS,1,28800803,821692,9,64,310000
ASKS,1,28800815,822001,5,100,250000
ASKS,1,28800826,822270,2,120,281000
ASKS,1,28800835,822481,0,506,299000
BIDS,1,28800840,822596,1,300,170000
BIDS,1,28800840,822601,5,25,170100
ASKS,1,28800851,822874,6,100,249500
ASKS,1,28800853,822912,5,140,220000
ASKS,1,28800854,822945,1,500,422500
ASKS,1,28800860,823083,0,100,300000
BIDS,1,28800863,823160,1,50,158000
ASKS,1,28800874,823405,6,100,299500
ASKS,1,28800883,823629,0,100,350000
ASKS,1,28800884,823669,8,200,260000
ASKS,1,28800885,823681,1,220,290000
BIDS,1,28800891,823836,1,1000,120100
ASKS,1,28800894,823894,6,500,300000
ASKS,1,28800902,824118,2,14,350000
ASKS,1,28800910,824316,6,500,275000
ASKS,1,28800910,824317,3,60,559800
ASKS,1,28800918,824511,2,500,375000
BIDS,1,28800925,824713,8,100,190000
BIDS,1,28800926,824716,3,200,196600
ASKS,1,28800927,824744,8,357,280000
BIDS,1,28800927,824746,6,1000,165500
ASKS,1,28800931,824861,2,500,290000
BIDS,1,28800932,824886,9,133,150000
BIDS,1,28800938,825042,4,100,165000
ASKS,1,28800945,825212,5,80,350000
ASKS,1,28800949,825318,8,100,282500
ASKS,1,28800958,825501,7,100,245000
ASKS,1,28800959,825533,1,37,295000
ASKS,1,28800959,825535,4,200,228000
ASKS,1,28800971,825786,5,150,320000
ASKS,1,28800972,825802,7,300,400000
ASKS,1,28800975,825873,9,200,292500
ASKS,1,28800975,825880,6,100,283500
ASKS,1,28800975,825882,9,300,290000
ASKS,1,28800978,825948,2,307,277200
BIDS,1,28800984,826105,0,135,176000
BIDS,1,28800984,826117,4,100,165000
ASKS,1,28800985,826131,8,24,482100
ASKS,1,28800993,826349,9,30,305800
BIDS,1,28800998,826483,6,40,138700
ASKS,1,28801002,826578,7,100,264000
ASKS,1,28801008,826728,1,200,310000
ASKS,1,28801012,826834,2,150,290000
ASKS,1,28801013,826855,0,25,320000
ASKS,1,28801014,826880,7,100,298000
ASKS,1,28801018,826971,7,75,250000
ASKS,1,28801018,826989,0,1000,251000
BIDS,1,28801023,827122,5,200,185000
ASKS,1,28801039,827518,6,2000,210100
ASKS,1,28801047,827728,5,200,210000
ASKS,1,28801050,827800,6,200,255000
BIDS,1,28801058,827989,3,2000,18700
ASKS,1,28801060,828041,0,390,300000
ASKS,1,28801062,828078,5,400,255000
ASKS,1,28801069,828269,6,100,290000
ASKS,1,28801071,828315,9,60,234000
ASKS,1,28801073,828377,1,100,280000
BIDS,1,28801074,828408,4,100,175000
ASKS,1,28801076,828441,5,200,281500
ASKS,1,28801078,828507,2,175,389900
ASKS,1,28801089,828819,3,2880,253800
ASKS,1,28801093,828899,6,3525,256800
BIDS,1,28801101,829076,5,50,175000
BIDS,1,28801108,829246,3,100,150000
ASKS,1,28801108,829249,4,1007,310000
ASKS,1,28801116,829438,1,6575,214000
ASKS,1,28801124,829633,3,200,240000
ASKS,1,28801126,829682,7,3500,280000
BIDS,1,28801128,829716,0,200,180000
ASKS,1,28801132,829820,4,400,230000
ASKS,1,28801134,829855,2,300,320000
ASKS,1,28801145,830110,2,1000,235500
BIDS,1,28801155,830335,3,70,120000
ASKS,1,28801171,830713,9,300,270000
ASKS,1,28801173,830772,3,120,250000
ASKS,1,28801181,830960,5,200,260000
ASKS,1,28801186,831067,1,200,310000
ASKS,1,28801191,831168,2,500,310000
BIDS,1,28801192,831198,3,100,125000
BIDS,1,28801195,831260,6,105,190000
ASKS,1,28801210,831587,2,62,280000
ASKS,1,28801221,831840,0,400,236600
ASKS,1,28801243,832327,3,60,230000
ASKS,1,28801259,832674,4,300,302000
ASKS,1,28801270,832931,8,100,240000
BIDS,1,28801271,832950,6,100,180000
ASKS,1,28801273,832993,5,78,360000
ASKS,1,28801275,833031,8,31,281200
ASKS,1,28801282,833186,1,500,279000
ASKS,1,28801287,833286,3,50,255000
ASKS,1,28801310,833794,5,100,249300
ASKS,1,28801316,833927,6,69,303000
BIDS,1,28801319,833983,7,2550,180000
ASKS,1,28801319,833996,7,159,275000
BIDS,1,28801320,834006,0,50,170000
ASKS,1,28801340,834442,2,50,400000
ASKS,1,28801343,834542,2,30,300000
ASKS,1,28801358,834875,8,100,280000
ASKS,1,28801361,834930,8,200,267400
ASKS,1,28801362,834946,5,100,291100
BIDS,1,28801368,835097,3,200,180000
BIDS,1,28801377,835286,9,100,138700
BIDS,1,28801390,835563,0,25,182100
BIDS,1,28801393,835633,9,6,171500
ASKS,1,28801399,835772,8,200,217500
ASKS,1,28801400,835790,1,160,277500
ASKS,1,28801404,835883,1,125,212500
ASKS,1,28801406,835926,8,360,370000
BIDS,1,28801413,836065,6,16,124300
ASKS,1,28801422,836273,3,40,235000
ASKS,1,28801428,836403,3,148,261700
BIDS,1,28801432,836480,0,100,140000
ASKS,1,28801435,836550,3,100,230000
BIDS,1,28801437,836598,9,110,177500
ASKS,1,28801440,836654,0,60,265000
ASKS,1,28801445,836767,8,360,254000
ASKS,1,28801448,836831,4,1000,247500
BIDS,1,28801449,836868,3,40,168700
ASKS,1,28801455,836985,5,90,255000
ASKS,1,28801456,837010,0,2970,296000
ASKS,1,28801456,837015,1,100,278000
ASKS,1,28801459,837081,4,500,215000
ASKS,1,28801464,837185,2,100,390000
ASKS,1,28801474,837411,3,25,500000
BIDS,1,28801484,837608,0,200,148700
BIDS,1,28801487,837682,5,1000,148700
ASKS,1,28801496,837896,1,190,239000
BIDS,1,28801499,837951,2,13,186800
BIDS,1,28801504,838065,7,1000,1200
ASKS,1,28801506,838092,2,1000,247500
BIDS,1,28801509,838159,2,400,8700
ASKS,1,28801528,838543,6,1000,350000
BIDS,1,28801529,838578,0,177,186000
ASKS,1,28801529,838583,3,250,237500
BIDS,1,28801529,838589,0,200,187800
BIDS,1,28801530,838607,3,10,120000
ASKS,1,28801537,838750,8,200,245900
ASKS,1,28801539,838783,6,500,263300
ASKS,1,28801539,838789,6,475,253000
ASKS,1,28801550,839014,0,3000,300000
ASKS,1,28801552,839061,9,300,245000
ASKS,1,28801561,839235,7,200,365000
ASKS,1,28801562,839261,0,800,231800
ASKS,1,28801570,839420,9,240,219000
BIDS,1,28801572,839470,7,100,170000
ASKS,1,28801575,839525,6,458,275000
BIDS,1,28801579,839611,2,10,140000
ASKS,1,28801582,839676,7,200,288000
BIDS,1,28801587,839773,6,200,118700
ASKS,1,28801587,839780,6,50,240000
BIDS,1,28801590,839835,1,200,101300
ASKS,1,28801592,839883,1,500,259200
ASKS,1,28801594,839912,6,1100,270000
ASKS,1,28801596,839952,6,1000,280000
BIDS,1,28801599,840020,5,300,126200
BIDS,1,28801600,840036,9,300,163700
ASKS,1,28801601,840053,3,40,315000
ASKS,1,28801611,840257,2,100,248000
ASKS,1,28801636,840818,0,120,288000
ASKS,1,28801637,840836,1,100,295000
BIDS,1,28801640,840900,4,25,150000
ASKS,1,28801640,840906,6,150,300000
ASKS,1,28801641,840913,3,100,290000
ASKS,1,28801641,840933,8,50,254000
ASKS,1,28801643,840970,9,1000,207900
BIDS,1,28801646,841036,1,500,145000
BIDS,1,28801649,841084,8,100,182500
ASKS,1,28801649,841093,1,14,235500
ASKS,1,28801652,841141,8,200,253200
ASKS,1,28801659,841280,5,200,218000
ASKS,1,28801659,841286,4,100,350000
ASKS,1,28801662,841359,9,200,280000
ASKS,1,28801673,841586,2,100,337200
ASKS,1,28801679,841708,0,100,240000
ASKS,1,28801686,841862,4,800,257000
ASKS,1,28801688,841903,6,600,360000
ASKS,1,28801688,841909,2,40,280000
ASKS,1,28801689,841931,2,400,245000
ASKS,1,28801696,842067,1,450,215100
ASKS,1,28801696,842075,6,950,360000
ASKS,1,28801697,842093,1,40,320000
ASKS,1,28801697,842097,9,100,270000
ASKS,1,28801699,842127,1,1500,260000
ASKS,1,28801712,842401,2,100,264000
BIDS,1,28801713,842422,8,200,8700
ASKS,1,28801713,842424,6,283,322500
ASKS,1,28801727,842700,0,700,229500
ASKS,1,28801732,842818,0,300,248500
ASKS,1,28801736,842883,9,1500,236000
ASKS,1,28801737,842918,8,1000,239800
ASKS,1,28801746,843101,3,100,285000
BIDS,1,28801758,843335,9,50,170000
BIDS,1,28801761,843412,0,300,180000
ASKS,1,28801762,843430,5,1000,286000
ASKS,1,28801764,843473,5,20,260000
ASKS,1,28801766,843521,8,100,275000
ASKS,1,28801781,843828,5,900,250000
ASKS,1,28801782,843839,5,102,285000
BIDS,1,28801782,843849,4,40,150000
ASKS,1,28801785,843913,5,103,240000
ASKS,1,28801789,843983,8,150,320000
BIDS,1,28801792,844057,7,2000,9200
BIDS,1,28801793,844061,1,100,170000
BIDS,1,28801794,844095,6,100,180000
ASKS,1,28801798,844182,6,500,252500
ASKS,1,28801804,844285,4,500,266600
ASKS,1,28801808,844382,9,50,270000
BIDS,1,28801815,844518,0,1000,120000
ASKS,1,28801815,844528,2,5000,399900
ASKS,1,28801818,844584,9,100,291800
ASKS,1,28801820,844623,3,35,290000
ASKS,1,28801821,844641,4,950,262000
BIDS,1,28801828,844781,9,3,100000
ASKS,1,28801829,844799,2,200,300000
ASKS,1,28801830,844825,1,200,211700
ASKS,1,28801834,844902,9,500,305000
ASKS,1,28801843,845081,2,400,380000
ASKS,1,28801847,845175,0,1600,285500
BIDS,1,28801850,845225,5,100,170000
ASKS,1,28801855,845331,1,500,295000
ASKS,1,28801855,845335,0,200,220000
ASKS,1,28801864,845517,2,200,245000
ASKS,1,28801867,845586,8,360,350000
ASKS,1,28801879,845830,0,2000,245000
ASKS,1,28801882,845887,3,100,262800
ASKS,1,28801882,845897,6,1500,229400
ASKS,1,28801893,846099,7,50,240000
BIDS,1,28801895,846158,1,50,160000
ASKS,1,28801902,846286,5,36,300000
BIDS,1,28801909,846435,6,100,190000
ASKS,1,28801917,846600,4,15,272000
ASKS,1,28801917,846601,2,295,250000
ASKS,1,28801919,846634,3,3000,264300
BIDS,1,28801920,846667,0,180,192500
ASKS,1,28801921,846691,3,2000,275100
ASKS,1,28801922,846707,4,350,275000
ASKS,1,28801926,846791,7,500,405000
ASKS,1,28801929,846836,3,50,300000
ASKS,1,28801934,846946,6,175,282500
BIDS,1,28801935,846956,3,300,180000
ASKS,1,28801953,847344,2,42,260000
ASKS,1,28801959,847459,8,11,400000
ASKS,1,28801963,847530,6,200,373400
ASKS,1,28801979,847860,4,500,260000
ASKS,1,28801987,848018,0,3000,210000
ASKS,1,28801994,848162,8,1800,290000
ASKS,1,28802013,848554,7,50,245000
ASKS,1,28802014,848584,1,175,215800
BIDS,1,28802032,848938,6,500,185100
ASKS,1,28802046,849231,0,2000,250000
ASKS,1,28802056,849426,2,400,280000
BIDS,1,28802060,849510,6,12,195000
ASKS,1,28802065,849621,5,500,205400
ASKS,1,28802077,849871,8,250,442000
ASKS,1,28802085,850019,1,110,290000
ASKS,1,28802090,850136,4,100,255900
BIDS,1,28802106,850445,9,100,169700
ASKS,1,28802112,850585,1,110,270100
ASKS,1,28802114,850627,5,500,245000
BIDS,1,28802119,850723,1,200,150000
ASKS,1,28802122,850775,6,100,250000
ASKS,1,28802131,850957,6,40,252200
ASKS,1,28802135,851050,6,100,225000
ASKS,1,28802140,851144,0,370,309900
ASKS,1,28802143,851216,8,30,340000
ASKS,1,28802151,851370,5,100,450000
ASKS,1,28802159,851536,6,7000,222500
ASKS,1,28802159,851539,8,200,272200
ASKS,1,28802162,851602,8,1575,253000
ASKS,1,28802167,851691,4,100,400000
ASKS,1,28802167,851698,5,500,305500
ASKS,1,28802187,852109,2,180,215000
BIDS,1,28802193,852226,6,300,170000
ASKS,1,28802197,852314,5,30,281000
ASKS,1,28802210,852573,8,500,235000
ASKS,1,28802217,852699,6,500,281200
ASKS,1,28802217,852711,4,170,300000
ASKS,1,28802231,852991,6,386,265000
BIDS,1,28802236,853094,9,1300,191500
BIDS,1,28802237,853105,0,100,160000
ASKS,1,28802239,853159,1,400,450000
ASKS,1,28802240,853170,7,40,222000
ASKS,1,28802248,853344,4,34,340000
ASKS,1,28802255,853479,5,50,280400
BIDS,1,28802255,853486,8,620,170000
BIDS,1,28802262,853635,3,1000,8700
ASKS,1,28802267,853733,5,352,330000
ASKS,1,28802279,853995,6,500,279500
ASKS,1,28802281,854042,4,300,298000
BIDS,1,28802282,854053,3,200,195000
ASKS,1,28802283,854066,4,100,224900
ASKS,1,28802285,854117,5,120,300000
BIDS,1,28802298,854385,2,49,150000
ASKS,1,28802301,854433,9,414,211500
ASKS,1,28802304,854505,1,160,273000
ASKS,1,28802310,854631,8,200,250000
BIDS,1,28802317,854774,9,100,168700
ASKS,1,28802319,854811,5,571,369900
ASKS,1,28802319,854814,4,139,251600
BIDS,1,28802339,855203,2,10,175000
ASKS,1,28802342,855271,3,48,250000
ASKS,1,28802344,855311,0,1000,294500
ASKS,1,28802351,855463,0,100,290000
ASKS,1,28802352,855477,9,100,230000
ASKS,1,28802362,855682,7,8,289200
ASKS,1,28802363,855698,7,200,400000
ASKS,1,28802370,855839,8,35,320000
BIDS,1,28802373,855908,9,500,174300
ASKS,1,28802374,855920,8,2000,300000
BIDS,1,28802382,856077,7,10,173700
ASKS,1,28802383,856108,3,50,228700
ASKS,1,28802387,856174,6,2000,286000
ASKS,1,28802387,856178,5,200,255000
BIDS,1,28802406,856573,8,200,152500
ASKS,1,28802406,856575,6,150,280000
BIDS,1,28802407,856594,2,100,159900
ASKS,1,28802411,856684,1,800,215900
ASKS,1,28802421,856892,6,100,300000
BIDS,1,28802422,856900,0,100,180000
ASKS,1,28802426,856978,8,10,281000
ASKS,1,28802432,857108,0,20,282500
ASKS,1,28802438,857222,9,25,330000
BIDS,1,28802440,857262,9,100,150000
ASKS,1,28802442,857317,8,100,325000
BIDS,1,28802444,857347,9,50,173700
ASKS,0,28760881,796818,6,1000,199400
ASKS,1,28760881,796818,6,990,199400
ASKS,1,28802463,857734,5,200,339900
ASKS,1,28802470,857888,3,75,355000
BIDS,1,28802473,857953,2,100,175000
ASKS,1,28802474,857971,9,300,210000
ASKS,1,28802476,858012,3,325,370000
ASKS,1,28802486,858199,5,25,300000
ASKS,1,28802486,858207,0,200,260000
ASKS,1,28802487,858232,2,250,208800
ASKS,1,28802489,858262,4,500,300000
BIDS,1,28802491,858303,8,100,160000
ASKS,1,28802498,858461,3,300,300000
ASKS,1,28802499,858484,6,31,413100
ASKS,1,28802506,858611,9,1000,215000
ASKS,1,28802507,858637,7,250,210000
ASKS,1,28802509,858669,4,1000,215100
BIDS,1,28802514,858788,6,1000,180000
ASKS,1,28802518,858862,7,16,430000
BIDS,1,28802519,858886,3,200,163000
ASKS,1,28802522,858947,9,50,374000
ASKS,1,28802523,858957,4,100,764400
ASKS,1,28802528,859065,7,100,309700
ASKS,1,28802533,859172,4,250,210000
ASKS,1,28802537,859243,4,50,300000
ASKS,1,28802544,859385,7,280,310000
ASKS,1,28802544,859388,4,100,300000
BIDS,1,28802549,859499,5,50,148700
ASKS,1,28802556,859645,7,308,292900
ASKS,1,28802558,859676,3,100,309900
ASKS,1,28802561,859728,5,540,250000
ASKS,1,28802562,859757,3,1180,420000
ASKS,1,28802570,859924,0,400,300000
ASKS,1,28802571,859953,4,500,350000
ASKS,1,28802574,859997,2,150,285500
BIDS,1,28802575,860019,5,675,185000
BIDS,1,28802579,860106,4,100,150000
ASKS,1,28802581,860149,6,234,400000
ASKS,1,28802583,860204,1,200,270000
ASKS,1,28802606,860669,2,190,230000
ASKS,1,28802609,860725,1,26,372100
BIDS,1,28802617,860902,4,500,168800
ASKS,1,28802622,861002,0,907,350000
ASKS,1,28802623,861008,3,400,250000
BIDS,1,28802627,861087,7,50,150000
ASKS,1,28802637,861295,7,200,248800
ASKS,1,28802637,861299,1,140,450000
ASKS,1,28802639,861348,0,100,235000
ASKS,1,28802645,861469,8,41,260000
ASKS,1,28802651,861595,5,262,235000
ASKS,1,28802652,861618,6,120,213800
ASKS,1,28802653,861652,5,56,320000
BIDS,1,28802662,861838,0,1000,8700
BIDS,1,28802664,861889,4,50,185300
ASKS,1,28802672,862057,5,200,300000
BIDS,1,28802675,862114,5,20,170000
ASKS,1,28802675,862128,1,100,260000
ASKS,1,28802678,862191,8,37,270400
ASKS,1,28802681,862235,1,355,280000
ASKS,1,28802681,862239,6,450,246500
ASKS,1,28802689,862406,7,22,331000
BIDS,1,28802694,862516,3,226,189800
ASKS,1,28802694,862517,1,15,400000
ASKS,1,28802695,862518,8,100,242100
ASKS,1,28802698,862581,7,126,1549200
BIDS,1,28802701,862658,9,200,160500
ASKS,1,28802705,862729,1,300,231300
ASKS,1,28802706,862764,1,200,270000
ASKS,1,28802709,862810,0,1000,245000
ASKS,1,28802714,862912,5,110,232500
BIDS,1,28802722,863090,4,100,185000
ASKS,1,28802724,863123,1,150,280000
ASKS,1,28802727,863186,2,50,245000
ASKS,1,28802731,863265,0,35,277500
