138|5002|F|150907.95|1994-10-19|4-NOT SPECIFIED|Clerk#000000806|0|the fluffily blithe deposits. carefully even accounts are slyly spe
139|10153|F|335594.58|1992-04-20|5-LOW|Clerk#000000627|0|s. slyly regular packages b
140|13165|O|143368.70|1998-01-08|5-LOW|Clerk#000000487|0|nally. carefully regular excuses haggle furiously. f
141|2989|F|185293.45|1994-04-22|4-NOT SPECIFIED|Clerk#000000598|0| regular ideas. idle requests boost. ironic pinto b
142|661|F|132197.96|1993-10-03|1-URGENT|Clerk#000000294|0|s. blithely unusual dolphins use. bli
143|13622|O|36318.65|1997-03-18|4-NOT SPECIFIED|Clerk#000000387|0|c requests cajole blithely express theodolites. bold ideas are carefull
168|5539|F|238394.33|1993-11-16|1-URGENT|Clerk#000000417|0| regular foxes alongside of the slyly express ideas nag furiously slyly final
169|13705|O|256986.42|1996-11-24|1-URGENT|Clerk#000000692|0|e bold accounts. even, silent deposits wake pendin
170|12742|F|359529.71|1992-07-02|4-NOT SPECIFIED|Clerk#000000969|0|ly ironic patterns sleep. slyly regul
171|11962|O|202049.48|1995-12-10|3-MEDIUM|Clerk#000000909|0| theodolites boost against the ironic theodolites. 
172|7456|O|9596.28|1995-05-22|1-URGENT|Clerk#000000420|0|the ironic packages affix packages. 
173|13933|F|282875.87|1992-12-08|3-MEDIUM|Clerk#000000002|0|latelets. quickly express idea
174|3547|O|175170.27|1996-09-27|2-HIGH|Clerk#000000378|0|efully pending dolphins sleep slowly blithely 
175|4276|F|135001.66|1992-07-05|5-LOW|Clerk#000000562|0|blithely ironic requests s
200|1933|F|56324.74|1992-10-15|5-LOW|Clerk#000000727|0|er the dinos sleep blithely alongside o
201|8606|F|32535.19|1992-08-02|3-MEDIUM|Clerk#000000646|0|ost according to the ironic, final packages;
202|9311|O|70229.10|1997-03-22|2-HIGH|Clerk#000000913|0|ckages could have to thrash alongside of the blithely express fo
203|13043|F|318560.83|1994-05-30|2-HIGH|Clerk#000000517|0| sleep quickly on the slyly ironic dependencies. accounts a
204|3409|O|54919.44|1996-02-29|1-URGENT|Clerk#000000569|0|ts. slyly special instructions are. carefully even re
205|7031|F|131082.59|1993-07-02|4-NOT SPECIFIED|Clerk#000000047|0|al requests cajole furiously. carefully express ide
206|3262|F|118737.17|1994-03-04|2-HIGH|Clerk#000000725|0|sits. furiously unusual deposits sleep slyly. even epitaphs wake blithe
207|8591|F|10967.06|1994-06-07|2-HIGH|Clerk#000000079|0|y. ironic accounts cajole sometimes-- slyly ironic requests b
232|9287|O|224895.53|1997-11-07|4-NOT SPECIFIED|Clerk#000000540|0|s are quickly above the bold, ironic packages-- b
233|11332|O|30351.68|1996-09-26|3-MEDIUM|Clerk#000000865|0|ts grow slyly final,
234|85|O|234104.58|1996-06-26|5-LOW|Clerk#000000573|0|packages cajole at the quickly ironic pinto beans. bol
235|12820|F|113367.62|1992-12-02|1-URGENT|Clerk#000000055|0|yly furiously regular the
236|4639|F|231817.40|1992-03-01|1-URGENT|Clerk#000000794|0|ironic accounts impress
237|8765|O|335385.93|1995-09-09|3-MEDIUM|Clerk#000000985|0|r platelets boost. deposits haggle-- blithely bold deposits print 
238|3706|F|248986.42|1993-07-23|3-MEDIUM|Clerk#000000165|0|rhorses boost slyly pending instructions. quickly regular deposits
239|14818|F|198959.21|1992-04-01|3-MEDIUM|Clerk#000000620|0|ly final instructions along the ironic accounts breach ideas! blithely brave 
264|6877|F|125647.27|1992-07-30|5-LOW|Clerk#000000595|0|ular requests thrash boldly across the furiously special deposits! carefu
265|11132|O|10577.89|1996-07-25|3-MEDIUM|Clerk#000000670|0|s. fluffily regular packages nag carefully special accounts. pinto
266|8569|F|41113.60|1994-07-29|5-LOW|Clerk#000000371|0|lar realms. unusual foxes use a
267|6427|F|288305.62|1995-02-13|4-NOT SPECIFIED|Clerk#000000333|0|ironic Tiresias haggle slyly final deposits. d
268|10162|O|106040.13|1997-03-12|2-HIGH|Clerk#000000928|0|to the carefully regular accounts haggle qui
269|3952|F|123617.55|1995-03-01|4-NOT SPECIFIED|Clerk#000000343|0| excuses nag blithely slyly unusual dep
270|1133|O|219758.02|1997-03-03|3-MEDIUM|Clerk#000000323|0|ackages wake furiously. blithely bold deposits are carefully. deposits ar
271|7907|O|335121.22|1996-02-20|1-URGENT|Clerk#000000240|0|s. boldly bold attainments detect regular foxes. deposits boost
296|3100|O|161680.45|1995-12-16|3-MEDIUM|Clerk#000000830|0|posits cajole special, bold asymptotes? doggedly ironic ideas after the 
297|4105|F|5429.56|1992-10-27|4-NOT SPECIFIED|Clerk#000000275|0|as are carefully. carefully final packages thra
298|10328|O|252713.55|1996-04-25|5-LOW|Clerk#000000546|0|counts wake quickly. quickly regula
299|7933|F|45769.43|1993-10-23|4-NOT SPECIFIED|Clerk#000000914|0|en accounts. regular, bold sauternes d
300|6283|F|63999.57|1993-10-10|5-LOW|Clerk#000000424|0|ites affix furiously bold requests. ideas detect regularly carefully 
301|12382|O|131235.59|1995-12-08|1-URGENT|Clerk#000000523|0|uriously. ironic, final forges wake blithely among the
302|11950|F|32760.85|1994-09-26|5-LOW|Clerk#000000197|0|ges are slyly furiously thin accounts. requests are among the bold requ
303|8315|F|104434.72|1993-11-22|3-MEDIUM|Clerk#000000558|0|ake blithely express de
328|659|O|141769.26|1998-02-17|5-LOW|Clerk#000000455|0| ironic accounts sleep. fluffily even depos
329|11983|O|153713.19|1995-07-16|1-URGENT|Clerk#000000450|0|riously express dependencies are fluffily final pinto beans. special pinto bea
330|7327|F|180591.62|1993-04-21|1-URGENT|Clerk#000000376|0|osits cajole fluffily. carefully bold deposits cajo
331|14516|F|138868.52|1993-05-23|3-MEDIUM|Clerk#000000386|0|ironic asymptotes. fluffy
332|8906|O|79577.50|1996-12-18|4-NOT SPECIFIED|Clerk#000000294|0|tes boost blithely. ironic, fi
333|2497|O|129557.58|1997-06-13|2-HIGH|Clerk#000000846|0|ions. express, even accounts dazzl
334|8818|F|29573.27|1994-06-09|4-NOT SPECIFIED|Clerk#000000312|0|eposits cajole furiously. furiously fin
335|13310|O|88250.45|1997-02-25|1-URGENT|Clerk#000000176|0| accounts. quickly expre
360|10915|F|32539.48|1992-03-02|3-MEDIUM|Clerk#000000583|0|braids use slyly alongside of the carefully ironic t
361|6470|F|194962.65|1993-11-12|2-HIGH|Clerk#000000558|0|ely special theodolites cajole furiously bold, ev
362|1676|P|71765.36|1995-05-17|2-HIGH|Clerk#000000766|0|ly across the slyly pending accounts. quickly even accounts boost after 
363|8180|O|97589.73|1995-09-23|2-HIGH|Clerk#000000520|0|dolites. furiously u
364|2923|F|84340.24|1992-11-26|5-LOW|Clerk#000000170|0|furiously bold accounts snooze
365|8524|F|172533.67|1992-07-06|3-MEDIUM|Clerk#000000200|0|ymptotes sleep carefully dolphins. sometimes regular deposits cajole si
366|9949|P|363035.75|1995-06-08|3-MEDIUM|Clerk#000000272|0|. carefully final theodolites wake carefully about the idly i
367|14551|F|126210.95|1993-10-09|1-URGENT|Clerk#000000425|0|nal requests integrate evenly requests. even
392|2830|F|36582.21|1994-06-07|4-NOT SPECIFIED|Clerk#000000977|0|lar packages haggle slyly about the qui
393|6466|O|207317.89|1997-11-01|2-HIGH|Clerk#000000488|0|ag blithely silent accounts. quickly regular theodo
394|13099|F|195149.64|1994-03-03|3-MEDIUM|Clerk#000000841|0|ideas. even foxes are slyly at the eve
395|301|O|268265.30|1996-12-03|1-URGENT|Clerk#000000896|0|riously pending reque
396|4310|F|195388.82|1995-01-07|1-URGENT|Clerk#000000810|0|s. special, bold pinto beans nag carefully? fluffily
397|11884|O|239461.10|1996-05-23|5-LOW|Clerk#000000547|0|ffily unusual excuses. slyly spec
398|7631|F|102622.25|1994-12-03|4-NOT SPECIFIED|Clerk#000000578|0|ly final excuses about the blithely ironic packages c
399|13505|F|156050.53|1994-05-02|4-NOT SPECIFIED|Clerk#000000972|0|ggle furiously according 
424|5654|F|49498.78|1992-03-19|5-LOW|Clerk#000000552|0|l ideas cajole furiously
425|10546|O|40421.72|1996-02-24|1-URGENT|Clerk#000000095|0|y regular deposits affix slyly pending no
426|5350|F|277488.16|1993-07-17|2-HIGH|Clerk#000000634|0| around the quick foxes are blit
427|2887|F|52426.80|1993-02-02|2-HIGH|Clerk#000000508|0|refully regular deposits sno
428|3266|F|244104.27|1992-07-14|2-HIGH|Clerk#000000236|0|posits. carefully express pinto beans are reg
429|388|F|110728.72|1993-01-30|5-LOW|Clerk#000000306|0| deposits are alongside of the quickly unusual platelet
430|1487|O|216959.45|1997-06-09|2-HIGH|Clerk#000000462|0|g according to the quickly ironic theodol
431|11792|F|41038.75|1992-03-30|4-NOT SPECIFIED|Clerk#000000257|0|eas must have to haggle carefully final dependencies. quickly unusual
456|4795|F|178087.25|1992-01-17|5-LOW|Clerk#000000483|0|the requests. carefully even dependencies caj
457|8377|O|65977.92|1996-04-08|3-MEDIUM|Clerk#000000899|0| platelets must nag furiousl
458|14972|F|18007.54|1995-01-10|5-LOW|Clerk#000000788|0|kages. regular, ironic 
459|1633|O|186105.07|1995-07-31|2-HIGH|Clerk#000000071|0|xes. platelets nag furiously carefully final instruc
460|14311|O|76555.47|1998-04-12|2-HIGH|Clerk#000000376|0|he fluffily special pinto beans. furiously furious courts use am
461|7136|O|171667.74|1997-11-13|2-HIGH|Clerk#000000532|0|olites. regular, regular requests x-ray slyly
462|7087|F|228163.01|1993-08-11|3-MEDIUM|Clerk#000000063|0| carefully bold accounts. blithely unusual decoys haggle
463|5230|F|70810.39|1993-09-23|4-NOT SPECIFIED|Clerk#000000048|0|eodolites detect. slyly pending braids
488|91|O|134630.31|1997-10-07|2-HIGH|Clerk#000000819|0| according to the regular dolph
489|12859|O|80101.91|1997-06-05|3-MEDIUM|Clerk#000000895|0|ounts are furiously. courts snooze furiously ironic epitaphs. blithely 
490|14006|F|42243.26|1992-02-02|4-NOT SPECIFIED|Clerk#000000135|0|y slyly pending instructions. b
491|13073|O|126571.63|1998-05-20|1-URGENT|Clerk#000000508|0|ccounts was regular pa
492|12061|O|43056.63|1997-08-11|1-URGENT|Clerk#000000899|0|nding requests detect. carefully regular de
493|8177|O|54619.88|1996-11-20|5-LOW|Clerk#000000130|0|ccounts integrate furiously pending, unusual theodolit
494|14231|P|200694.68|1995-04-19|4-NOT SPECIFIED|Clerk#000000439|0| packages boost. dolphins haggle quickly quickly bold 
495|9931|O|238448.32|1997-01-31|5-LOW|Clerk#000000713|0| deposits. blithely final reques
520|4273|F|93087.06|1992-03-13|2-HIGH|Clerk#000000997|0|gular braids might nag fluffily regular, bold dolphi
521|8272|O|105363.11|1995-07-23|5-LOW|Clerk#000000331|0| quickly final pinto beans around the fu
522|800|O|210753.40|1998-05-11|4-NOT SPECIFIED|Clerk#000000395|0|theodolites poach sl
523|9859|O|41483.10|1997-09-12|3-MEDIUM|Clerk#000000450|0|ronic dependencies from the blithely express pinto beans cajole idly abo
524|2191|F|51217.30|1993-07-03|2-HIGH|Clerk#000000373|0|fix blithely even, unusual accounts. blithely sp
525|10799|O|183911.14|1995-12-16|2-HIGH|Clerk#000000791|0|the silent accounts. unu
526|11662|F|193507.18|1992-11-19|3-MEDIUM|Clerk#000000010|0|ully even deposits enga
527|10565|O|294124.14|1996-08-23|4-NOT SPECIFIED|Clerk#000000061|0|g foxes are carefully furiously e
552|2117|F|131028.11|1994-04-26|1-URGENT|Clerk#000000285|0|xes nag carefully; carefully pending pinto bea
553|2755|O|122727.72|1996-12-16|4-NOT SPECIFIED|Clerk#000000509|0|lyly. pinto beans sleep furiously final accounts. final, r
554|14177|O|192130.68|1995-11-13|2-HIGH|Clerk#000000071|0| according to the final pa
555|12697|O|43958.78|1996-09-19|3-MEDIUM|Clerk#000000857|0|ctions use quickly after the a
556|1811|F|76076.90|1994-06-10|1-URGENT|Clerk#000000817|0|tain carefully express dependencies. slyly even a
557|907|F|135659.92|1993-09-28|2-HIGH|Clerk#000000137|0|symptotes use quickly quickly brave r
558|12262|F|141398.70|1993-03-19|2-HIGH|Clerk#000000055|0|ideas. pinto beans 
559|6431|O|121347.86|1996-12-17|3-MEDIUM|Clerk#000000673|0|y. quietly special ideas haggle quickly unusual foxes. express deposits wake 
584|9326|F|192876.29|1993-12-31|5-LOW|Clerk#000000662|0|ross the carefully ironic packag
585|14971|F|225248.43|1993-03-28|5-LOW|Clerk#000000513|0|ular pinto beans detect carefully final sentiments. furiously ironic 
586|3400|O|116300.40|1998-05-26|4-NOT SPECIFIED|Clerk#000000928|0|carefully. carefully 
587|12460|F|81403.44|1992-09-30|5-LOW|Clerk#000000656|0|eodolites doze across the furiously unusual requests! quic
588|12652|F|269439.57|1993-07-28|5-LOW|Clerk#000000326|0|sly even asymptotes grow f
589|4525|O|76359.59|1997-10-10|5-LOW|Clerk#000000052|0|ithely ironic platelets. fluffily e
590|461|F|315221.69|1993-06-25|4-NOT SPECIFIED|Clerk#000000024|0|ealthily. theodolit
